,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
1093,72272414,ACT,1299000,,1/19/2018,,,56,,50 Perrin St,Boston,MA,2119,Roxbury,12,4.5,4100,128,5573,Dora Aja,The Realty Store,(617) 477-9008,Call List Agent,"Massive 3 Family French Mansard located in the Golden Triangle of Roxbury Dudley square neighborhood. Buy in the hottest market that still has lots of equity to earn. New roof, siding, plumbing, electric, central heat and  a/c.  lots of original detail from a 125 year old home, new back porch and parking area. Foyer has beautiful chandeliers and original main entry doors. Third floor with skylight, and 1st floor has 12 foot ceilings with original lighting medallions and woodwork galore including mahogany pocket doors in the living room, marble fireplaces are decorative only of the period on the first and second floor all 3 units have Renovated kitchens with new stainless steel appliances, garbage disposals,granite counter-tops and subway tile back splash ; hardwood flooring on mostly all of the house. they all have 4 good sized bedrooms including master with half bath en-suite. Beautiful lighting and plenty of windows with natural light throughout.. Schedule your showing today",,,2,,,,,,,MF,Perrin St,50,50,http://media.mlspin.com/photo.aspx?mls=72272414
1094,72272424,ACT,2000000,,1/19/2018,,,56,,68 Frankfort St,Boston,MA,2128,East Boston's Jeffries Point,9,6.5,4278,113,2882,Anthony Giacalone Jr.,Tony's Realty,(617) 561-4495,--,"Showings postponed until after 2/18. Classic Jeffries Point brick six unit located on the second block of Frankfort Street.  Two units on each floor.  Back units have two bedrooms; front units have one bedroom.  Unit 6 rent is 2BR/$1000.00.  Very good condition with long term landlords.  Three parking spaces currently in rear; neighbors currently agree to place no fence on property line to allow access.  This landlord requests that tenants not be disturbed,  and showings only upon presentation of offer and proof of ability to purchase.  Please contact list agent for additional details.  Buyers and their agents to do all due diligence.  Walk to Maverick Square and Airport T Stations, East Boston Greenway, Piers Park and Bremen Street Park.  Lots of newer and proposed developments all around: Porter 156 Lofts, Mt. Carmel Properties proposal, possible new Frankfort Street hotel, etc.  Prime location and beautiful building.  Heat is electric baseboard/gas space heaters",,,0,,,,,,,MF,Frankfort St,68,68,http://media.mlspin.com/photo.aspx?mls=72272424
1095,72272435,ACT,199000,,1/19/2018,,,149,,5 Brook St,Rehoboth,MA,2769,,4,3,3000,78,60436,Dawn Mercer,Keller Williams South Watuppa,(508) 677-3233,"Call List Agent, Accompanied Showings, Appointment Required","Beautiful scenic property situated in a convenient location.  The best of both worlds!  Two adorable cottages with new roofs ready to be rented.  The owner previously rented the first cottage for $750/mo. The 2nd cottage was used as an office but could be converted back to a rentable cottage without much effort at all!   The main structure had been used in the past for offices above storage and parking.  With some TLC and foresight, this property could be a gold mine!   Collect 2 rents and live in the third parcel or have places for your whole family!  I can't say enough about this gem!   The back acreage is fenced and absolutely gorgeous!  The barn is a total rehab.  Property is being sold as is, perfect to make it your own! Best for Cash or possibly 203K.",,,2,,,,,,,MF,Brook St,5,5,http://media.mlspin.com/photo.aspx?mls=72272435
1096,72272458,ACT,154900,,1/19/2018,,,230,,105 Franklin St,Westfield,MA,1085,,5,2,2668,168,13068,The Claire Kenna Group,"Real Living Realty Professionals, LLC",(413) 568-2405,Schedule with ShowingTime or call 888-627-2775,"Recently updated 2 family home in Westfield with great income potential!! Lower unit has eat in kitchen with updated cabinets and pantry! Full bathroom with tile floor.  Open living room with hardwood flooring and three bedrooms! The upstairs unit has a kitchen with updated cabinetry, dishwasher, and vaulted ceiling with skylights! Along with full bath recently updated, and two bedrooms. Some replacement windows throughout! Storage shed that could be converted to small 1 car garage. Downstairs unit has oil heat, and gas hot water. Upstairs unit has gas heat, and electric hot water.",,,0,,,,,,,MF,Franklin St,105,105,http://media.mlspin.com/photo.aspx?mls=72272458
1097,72272466,CTG,1075000,,1/19/2018,,,56,49,24 W Tremlett St,Boston,MA,2124,Dorchester's Codman Square,13,4,4770,113,4445,Hector Cocar,Cameron Real Estate Group - Salem,(857) 496-5125,Other (See Special Showing Instructions),"Investors dream with this Turn-key Rental Investment has the potential to bring in over 100K based on MLS current rents, great portfolio addition and 1031 exchange, Coin-OP Washer and Dryers in basement to supplement income and add convenience. Partially finished basement, Great Condo Conversion potential with 2 New Condos recently sold across from this building. Each unit is over 1,500 SqFt plenty of room to play with. Meticulously maintained located steps from it all, within a half a mile between Redline Shawmut Station and Commuter Rail Talbot Ave Station, close to major restaurants and shopping centers. New front porches with composite decks, new fence and Red-stone steps with new rails, two newly renovated Kitchens with granite countertops and refinished hardwood floors. All essential components are in great condition. Back Porches renovated and refinished this is a solid building a must see! Also has parking for four cars which is hard to come by in Boston",,,0,,,,,,,MF,W Tremlett St,24,24,http://media.mlspin.com/photo.aspx?mls=72272466
1098,72272529,ACT,259900,,1/19/2018,,,56,,123 Baker St,Fall River,MA,2721,,9,3,3219,98,2013,Jose Castelo,ERA Jose S. Castelo Real Estate Inc.,(508) 995-6291,Call List Agent,"Fall River: remodeled 3 family with 3 bedroom units each with central gas heat, lead-safe certified, surveillance and intercom systems, coin-op laundry (to pass), 1 hot water tank is leased.  First floor unit is vacant for owner occupant! (504)",,,0,,,,,,,MF,Baker St,123,123,http://media.mlspin.com/photo.aspx?mls=72272529
1099,72272539,CTG,184900,,1/19/2018,,,55,51,5 Kilmer Ave,Taunton,MA,2780,,5,3,2578,118,7405,Joy Riley,Westcott Properties,(401) 421-5300,Schedule with ShowingTime or call 888-627-2775,"Stately and Grand Multi-Family in Taunton! This home has a lot to offer… vinyl siding, architectural shingle roof, spacious units, and so much potential! Convenient location minutes to amenities on 44! Renovation is needed but will be well worth the effort! Great opportunity! The property has missing plumbing.",,,0,,,,,,,MF,Kilmer Ave,5,5,http://media.mlspin.com/photo.aspx?mls=72272539
1100,72272561,ACT,299000,,1/19/2018,,,56,,12 Coachlace,Clinton,MA,1510,,6,3,2920,118,7900,Svetlana Sheinina,eXp Realty,(888) 854-7493,Schedule with ShowingTime or call 888-627-2775,"Fantastic opportunity for investment! The utmost flexibility in use: Live in part of this beautiful house & rent other units for substantial income or just ""rent out"".Very well balanced units are bright & sunny, spacious & offer 2 brs,large kitchens and good size living room. First floor unit has additional den/office. Well built in the beginning of the 20th century the house features: tall ceilings, large replacement windows, walk -out basement, separate utilities for each unit, gas heat and laundry for each unit. There is plenty of parking. Location is amazing: short walk to the public beach at Coachlace pond and walking distance to the vibrant downtown for dining, shopping and entertainment. Total monthly rent $3,215",,,0,,,Clinton Elemeta,Clinton Middle,Clinton HS,,MF,Coachlace,12,12,http://media.mlspin.com/photo.aspx?mls=72272561
1101,72272630,ACT,113000,,1/20/2018,,,55,,23 High St,Ware,MA,1082,,6,2,2352,138,5114,The Deschamps Realty Team,"Real Living Realty Professionals, LLC",(413) 596-6711,Schedule with ShowingTime or call 888-627-2775,"Very Spacious duplex with delead cert for one side for the PERFECT owner-occupied.  Many updates throughout the home including 10  Newpro windows w/50 year warranty in Unit 21.  Unit 23 has all new doors and windows, plus kitchen was redone aprox 6 months ago. The house has recent insulation and sealing through the Mass Save Program. Large rooms with wood flooring and lots of natural light including super-size master bedroom in both units.Walk-up attic with elec provides great storage.  Most appliances convey with the home (ask for list) Easy to maintain fenced yard is separate, and it's only a short stroll to Grenville Park. Vinyl sided. (limited photos for sake of tenants' privacy.)  What a great buy.  Call now!",,,0,,,,,,,MF,High St,23,23,http://media.mlspin.com/photo.aspx?mls=72272630
1102,72272731,ACT,75000,,1/20/2018,,,55,,24 King St.,Orange,MA,1364,,7,2,2916,108,10890,Mirta Guevara,Guevara Realty,(978) 687-7800,"Call List Agent, Lock Box","Great opportunity to complete the renovations that were started on this two family home that has approximately 2,916 sq.ft. of living area and sits on a corner lot with an approximate 10,890 sq. ft. lot with 6 off Street parking. Tons of potential. Property being sold as is condition, rehab or cash only will not pass FHA or VA loans.    New roof 2017.",,,0,,,,,,,MF,King St.,24,24,http://media.mlspin.com/photo.aspx?mls=72272731
1103,72272743,ACT,435999,,1/21/2018,,,54,,1082-1084 Bridge St,Lowell,MA,1850,,7,2,3400,98,5600,Owen Gilman,"Alliance Realty NE, LLC",(866) 866-7978,Owner,"Wonderfully sunny townhouse in excellent condition! Enter the spacious living room with gleaming hardwood floors that flows into a beautifully renovated kitchen complete with brand new cabinets, appliances and granite countertops. The connected dining room with slider to the deck has plenty of room for a large table. An updated half bathroom with new flooring and toilet and 3 closets complete the first floor. Walk upstairs to find a completely new carpeted 2nd floor with two very spacious sunny bedrooms each with large closets. The main full bathroom has new flooring and a new toilet. Now head down to the basement for a bonus finished lower level that meets all yours storage, laundry and guest needs. New carpet, recessed lighting, washer dryer and paint make this a great extra space. Quiet neighborhood with good schools in a convenient location to shopping, mall, and highway. Get your offer in now before this one gets away",,,2,,,,,,,MF,Bridge St,10821084,1082-1084,http://media.mlspin.com/photo.aspx?mls=72272743
1104,72272755,ACT,170000,,1/21/2018,,,218,,277 Earle St,New Bedford,MA,2746,,4,2,1738,112,0.07,Kelly Rivers,Conway - Mattapoisett,(508) 758-4944,Call List Agent,"Buyers financing fell through so this is back on the market!!      Motivated Sellers!!  Good investment opportunity or live in one unit and rent the other for additional income!  Nice 2 Family, fenced in yard, great landscaping and very nice Front porch.  Please allow 24 hours notice.",,,0,,,,,,,MF,Earle St,277,277,http://media.mlspin.com/photo.aspx?mls=72272755
1105,72272757,ACT,112000,,1/20/2018,,,55,,43 Fort Pleasant Ave,Springfield,MA,1108,Forest Park,8,3,3730,107,6190,Patricia Gajda,"Skye Mountain Realty, Inc.",(413) 532-1452,"Call List Office, Call List Agent, Appointment Required","FULLY OCCUPIED three family home with 3/3 and 2 bedrooms. Good sized apartments. Separate utilities with baseboard hot water oil heat on 1st  and 2nd and baseboard electric heat on 3rd floor, and 3 electric hot water tanks. Lead compliance certificates for all 3 units. Easy access to highways and bus routes! Notice needed for showing. Sale price less than assessed value!",,,0,,,,,,,MF,Fort Pleasant Ave,43,43,http://media.mlspin.com/photo.aspx?mls=72272757
1106,72272770,CTG,249900,,1/21/2018,,,54,39,77 Healy St,Fall River,MA,2723,,6,2.5,2450,118,6298,Kevin Teves,Ponte & Associates Real Estate,(508) 324-4800,"Call List Office, Call List Agent","Great cash flow for this two family.....here is an opportunity to own while feeling like your paying rent. Mostly all updates were done in the last 7 years vinyl, roof, electric, and heating. The second unit is a 2 level townhouse style, with a half bath and master bedroom on the second level.This home won't last ......CALL TODAY!",,,0,,,,,,,MF,Healy St,77,77,http://media.mlspin.com/photo.aspx?mls=72272770
1107,72272805,ACT,379900,,1/21/2018,,,54,,547 Park Ave,Cranston,RI,2910,,9,3,2977,98,5989,Hamilton Rodrigues,"Triple 7 Real Estate, Inc.",(339) 502-0034,Call List Office,"Wonderful 3 family. Totally renovated with granite counter tops in an open concept kitchen. Modern bathrooms , hardwood floors throughout.  Everything is turn key here.",,,0,,,,,,,MF,Park Ave,547,547,http://media.mlspin.com/photo.aspx?mls=72272805
1108,72272826,ACT,799900,,1/21/2018,,,30,,14 Michael Rd,Revere,MA,2151,,6,4,3441,43,10000,Karen Venditto,Karen Venditto,(617) 797-9479,"Call List Office, Call List Agent","Exception West Revere Location.  This immaculate property sits on 10,000 sq. ft. of land with double driveways.  Easy to build attached garage if desired.  New Roof within 5/7 years, new heating system 2/3 months old.  Newer double hung windows.  Minutes to Boston, Rt. 1 easy access to everywhere.  Close to Bus stop to Boston and MBTA.  Walk to Whelan School. Owner has all paperwork proving 4 family status.",,,0,,,Whelan,Whelan,Revere High,,MF,Michael Rd,14,14,http://media.mlspin.com/photo.aspx?mls=72272826
1109,72273053,ACT,255000,,1/22/2018,,,53,,202 College St,Chicopee,MA,1020,,5,3,2954,118,23522,Stephanie Lepsch,"Real Living Realty Professionals, LLC",(413) 568-2405,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775, Pets on Premises","Located In Fairview Section of Chicopee, This Multi-Family Unit Has Many Possibilities. Unit 1 has Open Living Room and Dining Area with Wood Floors, Updated Eat-In Kitchen. In-law Suite with Full Kitchen. There Are A Total Of Five Bedrooms and Two Full Bathrooms. Unit 2 Has Large Living Room, Kitchen, Bedroom and Bathroom. Mudroom Has Washer/Dryer Hook Up. There Are 4 Garage Spaces and A Fenced In Backyard.",,,4,,,,,,,MF,College St,202,202,http://media.mlspin.com/photo.aspx?mls=72273053
1110,72273064,ACT,179900,,1/22/2018,,,53,,9-11 Morris,Springfield,MA,1105,So End Central,4,2,1962,115,3006,Team Tanya Vital-Basile,"Real Living Realty Professionals, LLC",(413) 596-6711,Schedule with ShowingTime or call 888-627-2775,"Great two family investment opportunity close to the soon-to-be-casino & Dunkin' Donuts! New roof, siding and windows!",,,0,,,,,,,MF,Morris,911,09-Nov,http://media.mlspin.com/photo.aspx?mls=72273064
1111,72273066,ACT,279900,,1/22/2018,,,53,,13-15 Morris,Springfield,MA,1105,So End Central,6,4,3400,114,3524,Team Tanya Vital-Basile,"Real Living Realty Professionals, LLC",(413) 596-6711,Schedule with ShowingTime or call 888-627-2775,"Great Investment opportunity! Four family home close to casino! New roof, windows and siding! This property can be purchase as a package deal with 9 Morris Street!! Call today for your private viewing.",,,0,,,,,,,MF,Morris,1315,13-15,http://media.mlspin.com/photo.aspx?mls=72273066
1112,72273073,ACT,369000,,1/22/2018,,,238,,161 Oxford St N,Auburn,MA,1501,,7,4,3845,98,6969,Debra Berthiaume,Emerson REALTORS®,(508) 832-5324,"Call List Agent, Lock Box, Appointment Required, Sign, Other (See Special Showing Instructions)","Rare find Multi family in Auburn 4 UNITS  Excellent  Investors Opportunity! All units are currently occupied leases, 3 units have working  fireplace, 1st floor has 2 one bedroom apts, 2nd floor has 3 bedroom and 3rd floor has 2 bedrooms , very clean units with cosmetic updates. Each floor has utility sheds for additional storage. Roof 5 years old newer water heaters plenty off street parking for each unit. Town water and sewer .On the busline great commuter location close to pike,290,146,84 Auburn has so much to offer new schools,athletic fields,ice skating rink,golf course, shopping.Call today for showing appointment!",,,0,,,,,,,MF,Oxford St N,161,161,http://media.mlspin.com/photo.aspx?mls=72273073
1113,72273137,ACT,465000,,1/22/2018,,,53,,735-739 James St,Chicopee,MA,1020,,10,6,3000,30,10350,Diane Bernashe - Lecca,"Bernashe Realty, Inc",(413) 650-7355,--,ZONED BUSINESS- 6 UNITS- USED AS RESIDENTIAL- RUN YOUR BUSINESS AND LIVE AT THE SAME PLACE-GREAT RENTAL LOCATION-FARVIEW- Located OUTSIDE W.A.F.B. - New roofs in 2015 lifetime shingles- Holding last mos./security deposits (full mos. rent) on all tenants-Fully rented with long-term tenants. Tenants pay for all utilities- no lead- Built in 1989- Possible owner finance with 25 percent down to qualified buyer. All apartments included stove and refrigerators and one apt. includes washer and dryer. Front building landlord pays only hot water.  Potential buyer needs proof on income/ bank approval before showings for showings.  For break down of Income and Expenses please email me or text me your email address.,,,0,,,,,,,MF,James St,735739,735-739,http://media.mlspin.com/photo.aspx?mls=72273137
1114,72273233,ACT,2199000,,1/23/2018,,,30,,117 Gore,Cambridge,MA,2141,East Cambridge,6,3,2538,168,2178,Konstantino Grapsas,Engel & Volkers Boston,(617) 936-4194,Call List Agent,"East Cambridge on the park INVESTMENT OPPORTUNITY. Kitchens have been tastefully redone with designer cabinetry, custom crown molding, Quartz countertops, Bosch appliances, high efficiency central AC and upgraded finishes throughout. U:B just received kitchen and bathroom renovations with updated touches throughout, a custom island packing a wine chiller. The building went thru a complete full interior renovation in 2013, including electrical, HVAC, plumbing, roof and windows. Appliances covered by Yale Electric warranty. Just minutes to Lechmere Station, Cambridge Side Galleria & Shopping. Easy access to the highway, restaurants, cafes & shops. Potential for a massive roof deck build out overlooking the park. Outstanding 93 Walk Score and an excellent 92 Bike Score.",,,0,,,,,,,MF,Gore,117,117,http://media.mlspin.com/photo.aspx?mls=72273233
1115,72273271,ACT,475000,,1/23/2018,,,52,,96 Penn St,Providence,RI,2909,,9,6,4530,118,4000,Joy Riley,Westcott Properties,(401) 421-5300,--,"INVESTORS DREAM!!! 6 Federal Hill units in one convenient location. Easy access to highways, restaurants, shops, the mall, Downtown Providence, public transportation, and MORE! This property features both two and three bedroom units, vinyl siding, updated kitchens, hardwoods and gas baseboard heat. Can be sold with 114 Penn (a lovely two-family, not currently listed) for 2 additional units and plenty of additional parking. Don't let this opportunity pass you by!!",,,0,,,,,,,MF,Penn St,96,96,http://media.mlspin.com/photo.aspx?mls=72273271
1116,72273285,ACT,415000,,1/23/2018,,,52,,25 Lincoln St,Franklin,MA,2038,,4,3,2238,198,12826,Lisa Perrin,Real Living Realty Group,(508) 520-1600,Schedule with ShowingTime or call 888-627-2775,"Perfect location in Franklin. Close to all, train, town, highways, shopping& schools.  Great investment or owner occupied. UNIT 1 has 2 beds, 1.5 baths (new bath 2016), sun room,dining rm, country kitchen, hardwood flrs,living rm, large walk up attic, gas heat & newer rented water heater. Unit 2 offers, 2 large bedrooms, one with en-suite, total of 1.5 baths (1/2 bath new in 2017), eat in kitchen, freshly painted, hardwood floors, living rm, dining rm or office/den, updated full bath,  brand new high efficiency oil furnace, rented water heater, large walk up attic.  Attics can be finished for additional living space.  Smaller roof replaced approximately 2015 by previous owner.  Town water and town sewer. Don't delay.",,,0,,,,,,,MF,Lincoln St,25,25,http://media.mlspin.com/photo.aspx?mls=72273285
1117,72273336,ACT,134900,,1/23/2018,,,476,,180 Sargeant St,Holyoke,MA,1040,,4,2,1852,138,5500,Mary Skinner,Skinner Real Estate Services,(413) 534-6300,"Call List Agent, Lock Box","Conveniently located two family for sale. Roof and plywood new as of 12/2015. First floor has been freshly painted and the kitchen and bath have had some updating done. You'll enjoy the fenced in yard and the 2 car garage!  Separate utilities, call today for a showing!",,,2,,,,,,,MF,Sargeant St,180,180,http://media.mlspin.com/photo.aspx?mls=72273336
1118,72273415,ACT,299900,,1/22/2018,,,53,,396 MIDDLE STREET,New Bedford,MA,2740,West,10,3,3448,115,7844,Stephanie Pacheco,"Pelletier Realty, Inc.",(508) 995-2676,"Call List Agent, Accompanied Showings, Appointment Required","New to Market. This grand spacious circa early 20th century home offers tremendous potential for varied uses. With over 3440 sq.ft. of living set on large corner lot, this unique home once used as home for the aged includes spacious rooms, 3 baths, 10 bedrooms, service kitchen, wonderful detail original woodwork. One of a kind property.   Call for showing details.",,,0,,,,,,,MF,MIDDLE STREET,396,396,http://media.mlspin.com/photo.aspx?mls=72273415
1119,72273422,ACT,299900,,1/23/2018,,,52,,1319 Read,Somerset,MA,2726,,4,3,1600,93,12632,Gil M. Diniz,Prestige Realty Experts Inc.,(508) 672-9222,Call List Agent,Two homes on one lot. Perfect 3 family with large back yard in great location with easy access to shopping and highways. Whether you live in one or use as an investment property this is a money maker. Laundry in both units.,,,0,,,,,,,MF,Read,1319,1319,http://media.mlspin.com/photo.aspx?mls=72273422
1120,72273494,ACT,1799000,,1/23/2018,,,52,,10-12 Netherlands Road,Brookline,MA,2445,Longwood ,5,3,2376,88,5024,Ronan Wolfsdorf,Boston Town Properties,(617) 820-1113,--,"BUILDERS/DEVELOPERS TAKE NOTICE: OPPORTUNITY TO CREATE two luxury condominiums in the prestigious Longwood neighborhood of Brookline, convenient to Lawrence School, parks, the Riverway and Longwood medical center. Gross potential built space of approximately 5,000 sq ft, given the zone's FAR of 1.0 and lot size of just over 5,024. Existing two-bay garage (potential for four car parking). Possibility to add decks to capture outdoor space. Permit set with drawings, elevations available upon request. Serious inquiries please. As is, opportunity for condos or owner occupant to build equity and receive income.",,,2,,,Lawrence,Lawrence,BHS,,MF,Netherlands Road,1012,10-Dec,http://media.mlspin.com/photo.aspx?mls=72273494
1121,72273495,ACT,179900,,1/23/2018,,,52,,81-83 Cleveland St,Springfield,MA,1104,Liberty Heights,8,3,2490,110,4199,Stephen Byrne,First Place Realty,(413) 734-4300,Schedule with ShowingTime or call 888-627-2775,Well maintained two family has long term tenants and second and third floor combined have 5 bedrooms and 2 full baths. Property also has a garage and central air,,,1,,,,,,,MF,Cleveland St,8183,81-83,http://media.mlspin.com/photo.aspx?mls=72273495
1122,72273502,ACT,169900,,1/23/2018,,,52,,25 Andem St,Providence,RI,2908,,6,3,2124,98,3227,Jimmy Andrade,"The Mello Group, Inc.",(508) 557-0411,"Call List Agent, Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)","Great Investment Opportunity! 3 Family with Positive Cash Flow, Gas Heat, Separate Utilities, Vinyl Siding, Replacement Windows and Plenty of Off Street Parking! Needs Hard-Wired Smoke & CO Detectors – Buyers Responsibility, Selling in As-Is Condition.",,,0,,,,,,,MF,Andem St,25,25,http://media.mlspin.com/photo.aspx?mls=72273502
1123,72273520,ACT,1399000,,1/23/2018,,,52,,6 Germania St,Boston,MA,2130,Jamaica Plain,11,3,3735,108,3735,Arthur Deych,Red Tree Real Estate,(617) 487-8015,Call List Agent,"A large and renovated 3 family home fully leased through 8/31/18 with Central air, Modern Kitchen, Modern Baths and parking for 3.  The property can be leased for higher in the next lease cycle without any cosmetic upgrades.  Ready for showings w/ 48 hour notice! ********  2017 Brand New Central Air systems / 2015 Hot water heaters / 8 Year old roof******** 3/10 of a mile distance to Stony Brook T stop. 86 Walk score / 72 Transit score / 78 Bike score.  FIRST SHOWINGS AT OPEN HOUSE SATURDAY AND SUNDAY",,,0,,,,,,,MF,Germania St,6,6,http://media.mlspin.com/photo.aspx?mls=72273520
1124,72273522,ACT,599900,,1/23/2018,,,52,,155 Onset,Wareham,MA,2571,,12,6,5000,116,3920,Joy Cifuni,Keller Williams Realty,(508) 534-7200,"Call List Office, Call List Agent","Calling all Investors !!! This gem is a rare find in this hot market! FIVE FAMILY HOME with 100% occupancy. All units have own utilities, gas, hot water tank and electricity. Newer roof, newer windows, newer laminate wood floors, new doors outside- for your convenience. Just steps to Onset Bay, walk to center of Town with shops, restaurants, entertainment. THREE - Three Bedroom units One - two bedroom unit One - one bedroom unit. Generate positive cash flow upon closing- established renters in place.",,,0,,,,,,,MF,Onset,155,155,http://media.mlspin.com/photo.aspx?mls=72273522
1125,72273560,ACT,228888,,1/23/2018,,,52,,334 Hawkins,Providence,RI,2904,,8,3,3137,104,3200,Sandra Codner,Amaral & Associates RE,(508) 674-4972,"Call List Agent, Accompanied Showings, Appointment Required","Fantastic 3 family!!Perfect to live in one unit,collect rent, and live rent FREEEEE!!! If you are an investor, you wont be disappointed with this rental income producing property.",,,0,,,,,,,MF,Hawkins,334,334,http://media.mlspin.com/photo.aspx?mls=72273560
1126,72273739,CTG,299900,,1/24/2018,,,51,47,31 Sigel Street,Worcester,MA,1610,,9,3,3273,118,4157,Boston One Realty Group,Keller Williams Realty Westborough,(508) 871-7141,Schedule with ShowingTime or call 888-627-2775,"Large three units multi-family home with 3 bedrooms, 1 bath in each unit with total of 3273 sqft living area.  All units are rented, Gross Rental Income $31,800 annually, potentially generate more income per month on 2nd fl.  Lead Paint Compliance letter for all units attached to listing. Roof is waterproofed in 2017, newly updated 2nd floor bathroom and new paint also on living room with brand new trim work! New plumbing, gas range, dining room ceiling light and electric outlets on 3rd fl. New insulation in basement. Newer hot water tanks. 4 off street parking with tons of street parking!  Close to Compton Park, grocery shopping, restaurants on Millbury Street, convenient to bus stops, Union Station, Rt. 146 and I 290 highways.  Great investor or owner occupant potential!",,,0,,,,,,,MF,Sigel Street,31,31,http://media.mlspin.com/photo.aspx?mls=72273739
1127,72273976,ACT,269000,,1/24/2018,,,200,,121 Pearl St,Enfield,CT,6082,,7,4,3500,118,17293,Arthur Javadian,"Interstate Realty Group, LLC",(413) 363-7807,Other (See Special Showing Instructions),"You will be amazed as you view this impressive brick 2 family dwelling with possibility of converting it to a 3-family with approved special use permit. The third unit has two exits and according to city officials could be converted to a studio apartment with approved special use permit. Or it can be used as professional office space. The first floor main unit offers newer eat-in kitchen, living room, dining room, and 2 generous size bedrooms, hardwood floors and high ceilings. The second unit is located on the 2nd and 3 floors and offers 5 bedrooms with plenty of storage space and walk in closets, 2 full bathrooms, and updated eat-in kitchen. The professional office unit that is currently vacant has an updated kitchen, full bathroom and large, handicap accessible room. Property offers a partially finished basement with exercise room, two car garage, plenty of parking spaces and partially fenced in yard. Great opportunity for owner occupied or investors. 24 hours notice to show.",,,2,,,,,,,MF,Pearl St,121,121,http://media.mlspin.com/photo.aspx?mls=72273976
1128,72274038,CTG,424900,,1/24/2018,,,51,41,77-79 Bailey St,Lawrence,MA,1843,South Lawrence,9,3,3024,118,2876,Lucy Mbugua,Primary Homes Realty LLC,(508) 975-4365,"Call List Agent, Appointment Required","3 FAMILY WITH 18 ROOMS, 9 BEDROOMS - SOME HARDWOOD FLOORS; UPDATED ELECTRIC SYSTEMS; RUBBER ROOF (30-yr warranty); UPDATED HEATING SYSTEMS; REPLACEMENT WINDOWS. QUIET, BUILDING TUCKED-IN BEHIND, WITH FRONTSIDE DRIVE-WAY AND BACK-SIDE ALLEY ENTRANCEs.   A REAL MONEY MAKER. NOTHING TO DO ON THIS PROPERTY - JUST COLLECT THE RENTS. Motivated seller HAS REDUCED PRICE BY $15K.  GROP-SHOWING, WEDNESDAY, FEBRUARY 14TH, 2018; 4:00PM - 6:00PM.",,,0,,,,,,,MF,Bailey St,7779,77-79,http://media.mlspin.com/photo.aspx?mls=72274038
1129,72274059,ACT,359900,,1/24/2018,,,178,,40 Furey Ave.,Tiverton,RI,2878,,4,2.5,1832,53,27878,Anne L Reed,RE/MAX Right Choice,(508) 677-3629,"Accompanied Showings, Appointment Required","A two family home in the country. Great for extra income or for an inlaw setup.  Owner's unit has an open living room with skylights, cathedral ceiling. Kitchen and dining area, with a slider to the deck.  2 bedrooms, bath and lavette, plus direct access to the basement family room with bar.  Second unit has a kitchen, living room, 2 bedrooms, bath. Recent septic system. Off street parking and 2 car garage.  An inground pool and extended lawn make this a fun place in the summer.",,,2,,,,,,,MF,Furey Ave.,40,40,http://media.mlspin.com/photo.aspx?mls=72274059
1130,72274085,ACT,275000,,1/25/2018,,,206,,52 Plain Street,Taunton,MA,2780,,6,2,2232,98,14810,Jonathan Crowell,RE/MAX Welcome Home,(508) 823-2700,"Call List Agent, Other (See Special Showing Instructions)","Two family home, excellent opportunity as an investment property, or owner occupied with income from one of the units. Located near shopping, restaurants and easy access to major highways. Off street Parking for 6 vehicles. Unit #1 first floor has a large Mudroom that leads into the kitchen, and Laundry hook-ups located in the basement. Unit #2 Second floor has a large Laundry Room within the unit. Maintenance free Vinyl siding. Large cleared fenced in backyard.",,,0,,,,,,,MF,Plain Street,52,52,http://media.mlspin.com/photo.aspx?mls=72274085
1131,72274115,ACT,2250000,,1/25/2018,,,50,,72 Campbell Ave,Revere,MA,2151,Revere Beach,17,10,8000,118,5220,Nicholas Spagnola,Spagnola Real Estate,(781) 241-3355,"Accompanied Showings, Appointment Required","REVERE 10 UNIT BRICK BUILDING, RECENTLY RENOVATED COMMON AREAS, STABLE RENTS AND ROOM FOR MAJOR UPSIDE POTENTIAL! Solid 10 unit building offering (7) 2 bedrooms and (3) 1 bedroom units with strong rental history and recent common area upgrades. Most units feature beautiful oak hardwood hardwood floors throughout, granite counters, ss. appliances and modern bathrooms. All Units have been rehabbed recently. All Separate electric heating throughout, tenants pay their share. Water is centralized. Common area laundry room. Short distance to Suffolk Downs, Blue Line T, Revere Beach, East Boston and downtown Boston. Currently grossing over $181,000 annually with under marker rents! Do not miss!",,,0,,,,,,,MF,Campbell Ave,72,72,http://media.mlspin.com/photo.aspx?mls=72274115
