,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
863,72259164,ACT,1995000,,11/28/2017,,,199,,117 Clifton Avenue,Marblehead,MA,01945,,9,5.5,6800,125,14538,Mary Stewart & Heather Kaznoski,Coldwell Banker Residential Brokerage - Marblehead,(781) 631-9511,Call List Agent,"This gracious family home offers a unique opportunity to own a tastefully renovated 1890’s Victorian in a fabulous neighborhood, w/captivating ocean views & deeded beach rights. Step onto the entertainment sized wraparound porch before entering the grand foyer, the spacious living room, elegant stairway, dining room, & kitchen.  Many windows are new & over sized, creating an airy light filled home. The front to back living room has a large picture window & wood burning fireplace. Dining options include the formal dining room w/fireplace or the open & updated kitchen complete w/a Butler’s pantry. Two separate stairways lead to the 2nd floor which features 4 bedrooms including a master suite w/ocean views. The original Carriage House now offers 3 floors of living space. The 1st with a large living room and solarium w/cathedral ceiling & walls of glass. The 2nd-floor kitchen has large windows overlooking the stone patio, gardens, yard, & ocean. The 3rd level has 2 BR's, bth, & deck.",,,0,,,Glover,Veterans,,,MF,Clifton Avenue,117,117,http://media.mlspin.com/photo.aspx?mls=72259164
864,72259230,ACT,459000,,11/28/2017,,,110,,280-284 Rodman St,Fall River,MA,02721,,2,4,4752,11,4750,Martin Sullivan,Cameron Real Estate Group,(781) 486-3180,Call List Agent,"This multi-use building built in 2007, is located in a very convenient area of Fall River close to the highway and downtown. It has two, 2 bedroom 1 bathroom apartments on the second floor. First floor has two separate units,  One is being used as a salon and the other is being rented by a local church group (rent-$1600/m) The finished lower level has separate electric and water and could be a possible 5th unit ( approx 700 sq ft) Investors and business owners this is terrific opportunity to own a newer building with a healthy cash flow.  Live upstairs- work downstairs, A commuters Dream!",,,0,,,Henry Lord,,Durfee,,MF,Rodman St,280284,280-284,http://media.mlspin.com/photo.aspx?mls=72259230
865,72259314,CTG,274900,,11/28/2017,,,115,101,92 E Water St,Taunton,MA,02780,,4,2,2448,98,15246,Matthew J. Walsh,RE/MAX Welcome Home,(508) 823-2700,"Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Spacious two family with the possibility of an attic unit.  This house is dated, sort of like grandma's.  Being sold o AS-IS condition.",,,1,,,,,,,MF,E Water St,92,92,http://media.mlspin.com/photo.aspx?mls=72259314
866,72259455,ACT,399900,,11/27/2017,,,116,,50 Kingsbury St,Worcester,MA,01610,,20,10,12000,118,12500,Luis A. Garcia,EXIT Realty Partners,(508) 797-3948,Schedule with ShowingTime or call 888-627-2775,"Investors take notice!  Tremendous housing opportunity located near area colleges and university. Conversions plans of 15 units on hand. However, 10 units can possibly be created without adding to the existing structure. This property consists of two attached building along with a flat 5,000 sq ft empty lot for additional parking. The main red brick building consists of 3 floors with freight elevator access. The main floor is spacious and open with 2 egresses and garage bay.  Can be easily converted to residential units or coin-op laundry room/storage. The second floor is currently utilized as office space including 5 large offices, restroom and equipped with central heating and AC and separate egress. The impressive third floor boasts a loft style open floor plan with hardwood floors, large windows and brick faced walls.  This property has the potential of being a huge moneymaker.  Call for a private showing today.",,,1,,,,,,,MF,Kingsbury St,50,50,http://media.mlspin.com/photo.aspx?mls=72259455
867,72259547,ACT,399900,,11/29/2017,,,114,,50 Lancaster Rd,Shirley,MA,01464,,4,2.5,2758,118,50965,Apple Country Team,Keller Williams Realty North Central,(978) 840-9000,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Grand Gambrel sited on 1.17 flat acres with magnificent circular driveway.  Boasting period molding, spacious rooms, and designer colors. Both Units are host to large spacious rooms basking in natural light.  Unit 1 bathroom and kitchen have been remodeled tastefully integrating  new with period built ins, custom molding and two enchanting fireplaces with brick surrounds and hearth. Hardwoods in private enclosed entrance hall, living room, hallway, dining room and bedroom. New oak stair treads.  Unit 2 is freshly painted throughout with new vinyl tile flooring. Spacious kitchen, large living room, two large bedrooms and remodeled full bath. A versatile home boasting sophisticated style and flare currently listed as a two family but easily converted to it's original grand five bedroom single family home.  The attached ""It's All In the Details Sheet"" lists all updates. (Listed as a Single Family MLS #72259541 )",,,0,,,,,,,MF,Lancaster Rd,50,50,http://media.mlspin.com/photo.aspx?mls=72259547
868,72259695,ACT,189900,,11/29/2017,,,114,,11 Foster St,Fall River,MA,02721,,4,3,1756,97,1592,Rudy Crichlow,Rudy & Associates REALTORS®,(617) 524-3500,Call List Agent,"An affordable 2 family in a convenient location! Both apartments are fully appliance with stoves, refrigerators, dishwashers and washers & dryers. Apartment 2 is spacious and is located on the two upper levels. The property is conveniently located to shopping, restaurants and 195. Don't' miss this one!",,,0,,,,,,,MF,Foster St,11,11,http://media.mlspin.com/photo.aspx?mls=72259695
869,72259893,ACT,495999,,11/30/2017,,,113,,0-2 Summit Avenue,Methuen,MA,01844,,5,4.5,2567,118,13503,Assunta Perez,Connie Doto Realty Group,(978) 683-0004,Call List Office,"Opportunity for investors and/or owner occupied to own this 4 family home in Methuen.  Great corner lot, that contains two, yes two,  parcels of land, second parcel currently being used for additional off street parking. First floor features two, one bedroom apartments.    Second floor has two additional apartments, one having two levels of living space. There is a coin operated washer and dryer in the basement, newer windows and partial roof replacement in 2016. Just needs a little TLC, but has great potential. Close to expressway and shopping areas.  Property is being sold as is. Motivated Seller! Will not qualify for FHA financing.",,,0,,,,,,,MF,Summit Avenue,02,0-2,http://media.mlspin.com/photo.aspx?mls=72259893
870,72260204,ACT,334900,,12/1/2017,,,24,,4 10Th Ave,Haverhill,MA,01830,,3,2.5,1894,118,4051,Ron Butler,RE/MAX Insight,(603) 952-4655,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775, Pets on Premises","Make this well maintained home your home and the Rental Income will almost pay your mortgage. The first floor offers great living and dining room space which will be great for your life events. There is also 1 full bath plus a 1/2 bath with laundry and a heated 3-season room (which makes a great spare bedroom.) The second floor unit has a newer kitchen, 2 good size bedrooms plus a room that would make a great office. There are many recent updates including a new furnace, a five year old roof, recently paved driveway, many new windows and doors. The heat is natural gas and there is a washer/dryer hookup in the basement. Excellent market rents could make this work for the investor too! Showings begin at Open House on Sunday 3/25 11:00-1:00",,,0,,,,,,,MF,10Th Ave,4,4,http://media.mlspin.com/photo.aspx?mls=72260204
871,72260284,CTG,6200000,,12/1/2017,,,112,105,37 Sheafe St,Boston,MA,02113,North End,23,15,7424,118,2365,Kevin Caulfield,Compass,(617) 206-3333,"Accompanied Showings, Appointment Required","Terrific Multi-Family opportunity in the heart of the North End! 8 Units - All Updated. This brick building is in awesome shape, and currently fully tenanted with leases through 8/31/18. Updated kitchens with granite countertops and stainless steel appliances. Nice layouts with hardwood floors throughout. Operating very efficiently and completely turn key. Central air heat and air conditioning, laundry in 7 of 8 units, basement storage. This building is a must see!",,,0,,,,,,,MF,Sheafe St,37,37,http://media.mlspin.com/photo.aspx?mls=72260284
872,72260334,ACT,1300000,,12/1/2017,,,112,,46 Brookley Road,Boston,MA,02130,Jamaica Plain,9,3,3609,118,3600,Britta S. Reissfelder,Coldwell Banker Residential Brokerage - Canton,(781) 821-2664,"Call List Agent, Accompanied Showings, Appointment Required","Located in Sought after Jamaica Plain neighborhood. Walking distance to train and shops. This three family home has been meticulously maintained. Three Units, each over 1200 sq ft. Three bedrooms, living room and great size eat in kitchen. Many updates. Perfect for owner occupied professional or investment. Great opportunity for potential condo conversion. All showings accompanied by listing agent. Call today for your private tour!",,,0,,,,,,,MF,Brookley Road,46,46,http://media.mlspin.com/photo.aspx?mls=72260334
873,72260350,ACT,339000,,12/1/2017,,,112,,306 Harrison St,Fall River,MA,02723,,12,6,4647,129,4265,John Long,Keller Williams Realty of Newport,(401) 845-9200,Other (See Special Showing Instructions),,,,0,,,Mary Fonseca,Edmond P Talbot,B.M.C. Durfee,,MF,Harrison St,306,306,http://media.mlspin.com/photo.aspx?mls=72260350
874,72260376,ACT,549000,,12/1/2017,,,112,,15 West Chestnut Street,Brockton,MA,02301,,10,6,2768,118,54401,Max Moise,eXp Realty,(888) 854-7493,Call List Agent,"What an opportunity to own 6 units completely deleaded, featuring maintenance free vinyl siding, access to public transportation and priced to sell quick. GROUP SHOWING SATURDAY MARCH 24 FROM 11:00 TO 12:00 PM",,,0,,,,,,,MF,West Chestnut Street,15,15,http://media.mlspin.com/photo.aspx?mls=72260376
875,72260385,ACT,159900,,12/1/2017,,,100,,27 Lewis Street,Athol,MA,01331,,6,2,2278,118,0.13,Adam Brodeur,Foster-Healey Real Estate,(978) 537-8301,"Call List Agent, Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)","Newly renovated 2-family home in uptown Athol.  Nothing left to do except move in or keep on renting!  Great for owner/occupied or investor.  Desirable 3-bedrooms.  Both units rented with excellent tenants.  Large front to back living room opens to eat in kitchen.  Fully updated bathrooms, kitchens, plumbing, electrical (including individual panels w/ house meter), high efficiency Buderus heating system, oil tank and two separate electric water heaters.  All flooring, paint and finishes new. Young architectural asphalt shingled roof.  Walk to uptown common, shopping, good commuter access.",,,0,,,Athol Elem.,Athol Middle,Athol High,,MF,Lewis Street,27,27,http://media.mlspin.com/photo.aspx?mls=72260385
876,72260435,ACT,135900,,12/1/2017,,,112,,7-A&B Bates St,Westfield,MA,01085,,2,2,2124,118,4128,John Oliveri,Property Works CT,(660) 559-1595,Lock Box,"Must see up and down 2 family home with a total of 2 bedrooms, 2 full bathrooms and 2,124 square feet of living space. There is a 1 car detached garage and full basement for added storage. Formal dining area in both units. Fireplace located in the first floor unit. Located close to amenities and highway access.",,,1,,,,,,,MF,Bates St,7,7-A&B,http://media.mlspin.com/photo.aspx?mls=72260435
877,72260584,ACT,154900,,12/1/2017,,,79,,61 Central St,Fitchburg,MA,01420,,3,2.5,1692,188,3876,Tammy C. Morrison,Tammy Morrison Real Estate,(978) 343-0373,Call List Agent,"BEAUTIFULLY UPDATED WITH OLD WORLD CHARM MANSARD 2 FAMILY!  Live in one unit with hardwood floors, fire place, granite counter, new appliances and so much more.  Earn income from 2nd unit that has long term tenant.  Plenty of off street parking and 2 car garage. Best deal in town!",,,2,,,,,,,MF,Central St,61,61,http://media.mlspin.com/photo.aspx?mls=72260584
878,72260587,ACT,529000,,12/1/2017,,,112,,15 Centre Ct,Boston,MA,02122,Dorchester,5,2,1952,113,2260,Tuan Tran,Real Estate Trans-Actions Co,(781) 335-3216,"Appointment Required, Other (See Special Showing Instructions)","Next open house: Saturday, 3/24, from 11:30AM-12:30PM. CONTRACTOR'S SPECIAL! House is close to public transportation. Walk score: 82 (Very Walkable.) House needs work and may not pass FHA guidelines. The height of the basement is about 5.5 feet. Basement has extensive termite damage. Per owner: Two parking spaces. Gas heating systems and gas hot water tanks. Second unit has washer and dryer hook-ups. There are three electrical meters (one public.) Only second unit will be delivered vacant. First unit tenants will stay. According to Sellers, first unit lease will end on March 31, 2018. Sellers will not enter into a new lease. Sellers are motivated. See it and own it!",,,0,,,,,,,MF,Centre Ct,15,15,http://media.mlspin.com/photo.aspx?mls=72260587
879,72260681,ACT,179900,,12/2/2017,,,111,,130 Nonotuck St,Holyoke,MA,01040,,5,3,2673,138,4000,Lisa Bihler,Gallagher Real Estate,(413) 536-7232,--,,,,0,,,,,,,MF,Nonotuck St,130,130,http://media.mlspin.com/photo.aspx?mls=72260681
880,72260739,ACT,350000,,12/2/2017,,,311,,64 E Bacon St,Plainville,MA,02762,,5,4,2992,118,14000,Meyer & Boss Team,Sankey Real Estate,(508) 643-1515,Other (See Special Showing Instructions),"Unique opportunity in Plainville. Two homes on one lot. Front building shows as a 2 family home with one bedroom on each floor. The Rear building shows as a single family home with 3 bedrooms, living room, kitchen with dining area and 2 full baths. Large deck off the rear of the home overlooking the back yard. Come take a look at the possibilities.",,,0,,,,,,,MF,E Bacon St,64,64,http://media.mlspin.com/photo.aspx?mls=72260739
881,72260791,ACT,239900,,12/3/2017,,,110,,359-361 Main St,Douglas,MA,01516,,5,2,1920,138,9443,Patricia Whittaker,"Jack Walker, REALTOR®",(508) 234-8029,"Call List Office, Accompanied Showings, Appointment Required","Why rent when you can own?  Live on on side and let the rent from the other side help pay your mortgage!  Vinyl siding, two young heating systems, hot water tank replaced 2013, and three year old oil tank.  Coin operated washer and dryer in each basement.  Large backyard.  Located in CB zone, may be possible to construct more units on this lot.  Convenient downtown location.",,,1,,,,,,,MF,Main St,359361,359-361,http://media.mlspin.com/photo.aspx?mls=72260791
882,72260820,ACT,299000,,12/2/2017,,,111,,1700 Purchase St,New Bedford,MA,02740,,4,3.5,4074,141,0,John Carvalho,JT Realty Group LLC,(508) 219-6199,Call List Office,"Mix property, Full bar/ restaurant with full liquor license included. Two apartment units above with a huge 2-4 cars garage for additional income.",,,1,,,,,,,MF,Purchase St,1700,1700,http://media.mlspin.com/photo.aspx?mls=72260820
883,72260922,ACT,165000,,11/30/2017,,,113,,35 Tyler Street,Nashua,NH,03060,,2,2,1652,128,2613,Kathy Snyder,RE/MAX Properties,(603) 589-8800,Schedule with ShowingTime or call 888-627-2775,"Inner City 2-Unit near Southern NH Medical. Unit 1 has been updated and features 2 bedrooms with washer and dryer in the unit, and affordable natural gas heating. Unit 2 is a 1 bedroom in need of some updating and also has a fully enclosed screen porch area. The small fenced-in yard could be removed for additional parking if desired. Both units are occupied with longstanding tenants. Seller is providing a 13 month home warranty.",,,0,,,Dr Crisp,Elm,Nashua South,,MF,Tyler Street,35,35,http://media.mlspin.com/photo.aspx?mls=72260922
884,72260977,CTG,249500,,12/4/2017,,,109,95,37 ENDICOTT,Worcester,MA,01610,,6,3,3762,118,2586,Van Khanh Nguyen,Coldwell Banker Residential Brokerage - Worcester - Park Ave.,(508) 795-7500,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","3 FAMILY HOME LOCATED IN CROMPTON PARK AREA, 5 ROOMS, 2 -3 BEDROOMS IN EACH UNIT. 2 UNITS ARE READY TO MOVE-IN. THIRD FLOOR RENTED. PERFECT FOR OWNER OCCUPANT OR INVESTOR.  EASY TO ACCESS TO HIGHWAY AND MAIN ROUTES.... SOLD ""AS IS""... IT MAY NOT QUALIFY FOR FHA FINANCING.",,,0,,,,,,,MF,ENDICOTT,37,37,http://media.mlspin.com/photo.aspx?mls=72260977
885,72260996,CTG,589000,,12/4/2017,,,109,93,231 W Selden St,Boston,MA,02126,Mattapan,5,3,2870,83,4539,Ahmad Zulkifly Najib,"Teligent Equity Group, Inc.",(339) 225-8155,"Call List Office, Other (See Special Showing Instructions)",Well maintained 2 family with a spacious backyard. 2 car garage space has been converted into a home office.  Basement has front/rear entrances with a laundry/dryer and has plenty of space for storage.  Both units have an open living room and dining layout. Front steps/porch has been recently painted.  Plenty of street parking and location has easy access to the highway and MBTA transportation.  Great opportunity for an investment rental income producing property.,,,2,,,,,,,MF,W Selden St,231,231,http://media.mlspin.com/photo.aspx?mls=72260996
886,72261000,ACT,168900,,12/4/2017,,,56,,11 Murray Hill Ave,Springfield,MA,01104,,7,3,3088,121,5062,Sharon G. Ofori,"Real Living Realty Professionals, LLC",(413) 567-3361,Schedule with ShowingTime or call 888-627-2775,"House back on the market due to failed financing!   This large 2 family home is in prime condition.  The 1st floor has 2 bedrooms and an updated kitchen, 2nd floor has 5 bedrooms and updated kitchen and bath.  There is a  full bath on the 3rd floor with hook- ups for a kitchenette.  The basement has partially finished rooms and ceramic tiles.  There is a  2 car garage with a shed.  Can't beat the price, location or condition of home.  Easy to view.  Lots of possibilities.",,,2,,,Choice,Choice,Choice,,MF,Murray Hill Ave,11,11,http://media.mlspin.com/photo.aspx?mls=72261000
887,72261010,CTG,516000,,11/24/2017,,,134,117,6 Mount Pleasant Court,Woburn,MA,01801,,4,2,2472,138,4593,Alexander Theocles,Berkshire Hathaway HomeServices Warren Residential,(617) 848-9616,"Call List Agent, Other (See Special Showing Instructions)","GREAT RENTAL INCOME PROPERTY WITH THIS TWO-FAMILY HOUSE LOCATED ON A DEAD END STREET. FIRST FLOOR CONSISTS OF A NEWLY RENOVATED ONE BED/ONE BATH UNIT. LAUNDRY IN UNITS. INDIVIDUALLY METERED GAS HEATING, AND ELECTRICAL. NEW ROOF IN 2013. OFF STREET PARKING FOR 4+ VEHICLES. PLEASE INQUIRE FOR MORE INFORMATION.",,,0,,,,,,,MF,Mount Pleasant Court,6,6,http://media.mlspin.com/photo.aspx?mls=72261010
888,72261247,CTG,319900,,12/4/2017,,,108,105,24 Sumner Street,Taunton,MA,02780,,4,2,2100,138,7841,Bonnie Stiner,Conway - Lakeville,(508) 946-2290,"Appointment Required, Pets on Premises, Other (See Special Showing Instructions)","Wonderful opportunity to own a great two family home. Home has been family occupied for years so has been well cared for.  Second floor just underwent renovation including new flooring and paint. Both units have large rooms and  bonus rooms with huge closets for plenty of storage. Laundry in the basement with exterior access for 2nd floor.  Large garage, with paved drive and yard is completely fenced in.  Perfect for owner occupied or for investment property or for extended families.  FHA appraisal was done with no issues so FHA financing or VA is a great option for this home!",,,2,,,,,,,MF,Sumner Street,24,24,http://media.mlspin.com/photo.aspx?mls=72261247
889,72261352,ACT,229900,,12/5/2017,,,108,,201-203 Bates St,New Bedford,MA,02745,,4,2,2096,94,2522,Julia Borges,ERA Jose S. Castelo Real Estate Inc.,(508) 995-6291,Call List Agent,"New Bedford North: 2 Family with 2 bedroom units.  All large rooms including living room, dining room, eat-in kitchen. Recent roof and insulated windows, fenced in yard and off-street parking! (494)",,,0,,,,,,,MF,Bates St,201203,201-203,http://media.mlspin.com/photo.aspx?mls=72261352
890,72261357,ACT,459000,,12/4/2017,,,97,,24 Dean St,Taunton,MA,02780,,6,3.5,4093,143,22651,Sherry Bock,Bock Real Estate,(508) 269-1609,"Call List Office, Call List Agent","This unique 1875 stately colonial is situated on a beautiful corner lot.  The house has many original custom features such as hardwood flooring with inlaid patterns, built-in cabinets and bookshelves, fireplaces, crown moldings, stained glass windows, pocket doors and beautiful oak stairways. The first floor is currently being rented and used as a dental practice with a reception area, waiting room, and several examination rooms, kitchen and bath areas. There are three apartment units on the upper floors which have been updated and well maintained. Each unit has access to separate egresses with front and rear stairways. There are two separate heating systems.  One is brand new.  All tenants are tenants at will.  This is a great investment or owner occupied property.",,,0,,,,,,,MF,Dean St,24,24,http://media.mlspin.com/photo.aspx?mls=72261357
891,72261573,ACT,769900,,12/5/2017,,,108,,57-59 Bainbridge St,Malden,MA,02148,Forestdale,6,3,2525,118,5482,Joseph Mallon,Mallon Real Estate,(781) 321-2233,"Appointment Required, Other (See Special Showing Instructions)","Desirable Forestdale location, on bus line and within easy walk to MBTA (Oak Grove). This well-maintained property has had extensive renovations, including modern kitchen with all new appliances, new baths on 2nd floor, well designed, open living area, hardwood floors and private master suite. Open porches and decks for each unit, and plenty of off street parking (up to six vehicles). Don't miss out on this one!",,,0,,,,,,,MF,Bainbridge St,5759,57-59,http://media.mlspin.com/photo.aspx?mls=72261573
892,72261676,ACT,169000,,12/6/2017,,,90,,94 Durfee St,New Bedford,MA,02740,,5,2,1641,138,9755,Joseph Ponte,Ponte & Associates Real Estate,(508) 324-4800,Other (See Special Showing Instructions),"Nice 2 family, large yard, off street parking, Seller like to stay as a tenant if possible:",,,0,,,,,,,MF,Durfee St,94,94,http://media.mlspin.com/photo.aspx?mls=72261676
893,72262135,ACT,825000,,12/7/2017,,,131,,1414 River Street,Boston,MA,02136,Hyde Park,6,3,3465,98,3775,Oscar Troncoso,Pena Realty Corporation,(617) 389-1777,"Call List Agent, Accompanied Showings, Appointment Required","Huge reduction! Don't miss out on this opportunity to own a multi-family in the sought-after city of Boston. Great earning potential for investor or owner occupant. Includes hardwood floors, kitchens with walk-in pantry, recent updates to the second floor (2nd & 3rd units currently set up as Three Bedrooms.) Separate front and rear internal stairway entrances. Full, unfinished basement features ample space, high ceilings and two brand new water heaters. Separate heating systems and electrical panels for each unit. 2 off-street parking spaces and plenty of street parking. Easy access to public transportation/MBTA, commuter rail, major highways, nearby Cleary Square and historic Blue Hills Reservation.",,,0,,,,,,,MF,River Street,1414,1414,http://media.mlspin.com/photo.aspx?mls=72262135
894,72262187,ACT,119000,,12/7/2017,,,225,,249 Saint James Blvd,Springfield,MA,01104,,4,2,1672,94,3602,Michael J. Galipault,Timber Real Estate,(413) 232-1491,Call List Agent,"Sided, replacement windows, good rental history.    Large kitchens, side and front porches. Easy maintenance yard and driveway.",,,0,,,,,,,MF,Saint James Blvd,249,249,http://media.mlspin.com/photo.aspx?mls=72262187
895,72262320,ACT,339900,,12/7/2017,,,248,,119 Hamilton St,Leominster,MA,01453,,4,2,2036,127,22114,Charles Valera,LAER Realty Partners,(978) 534-3100,Schedule with ShowingTime or call 888-627-2775,"Prime location for your business. Zoned Multi-Use 1. Examples from city allowed MU1 use are: Banks, daycare, religious organizations, business supplies, home office, business and professional office, music, martial arts or dance studios. Also, allowed: Copy shop, pet services or Restaraunt. Retail store, light manufacturing, printing, R&D, warehousing and many other allowable use. The current structure consists of nine rooms, two bathrooms and a separate two car garage. The lot consists of 1/2 acre with street frontage and separate access from two busy streets on a corner lot. Large paved driveway with expansion. High visibility location with two street frontages. Located just seconds from Route 2 and the commuter train station, this location is perfect for just about any business. Daily traffic counts exceed 15K cars.",,,2,,,,,,,MF,Hamilton St,119,119,http://media.mlspin.com/photo.aspx?mls=72262320
896,72262421,BOM,524900,,12/7/2017,,,63,,23 High Street,North Attleboro,MA,02760,,6,9,3283,98,4791,Bradford Morse,Keller Williams Realty Westborough,(508) 871-7141,Call List Agent,"Rare 6-unit building only one block away from fabulous downtown North Attleborough and one block from historic homes.  Professionally managed building with tenant screening and leases.  Fully lead compliant and on record!  All one bedroom units (2 per floor), some with beautiful hardwoods, some with carpet.  Grosses $55K per year and has upside with updating the units to increase rental income.  High demand area.  Newer siding, windows, porches, interior paint.  Modern electric separately metered.  New tankless water heater to lower expenses.  Coin op washer and dryer in basement add another $1,000 estimated to income.  Gas furnace.  Sale contingent on owner finding a suitable 1031 exchange replacement property.  Note:  This property is 6 units but the MLS form only allows for descriptions for 5 units.",,,0,,,,,,,MF,High Street,23,23,http://media.mlspin.com/photo.aspx?mls=72262421
897,72262564,ACT,324900,,12/8/2017,,,202,,55-57 Springfield,Lawrence,MA,01843,,4,4,4815,98,9582,Juan Ortega,Century 21 McLennan & Company,(978) 683-8008,Call List Office,Great opportunity large Bar can be converted into two apartments basement is finished plus two apartments rented 2nd floor is a 5 rooms 3 bed one bath 3rd floor 4 rooms 2 bed   The sale includes 51-53 Springfield Street that it can be use as parking a must see call to make your appointment now call office.,,,0,,,,,,,MF,Springfield,5557,55-57,http://media.mlspin.com/photo.aspx?mls=72262564
898,72262821,ACT,719900,,12/8/2017,,,105,,32 Stowe Rd,Sandwich,MA,02563,Sandwich (village),5,4.5,3688,23,85377,Danny Griffin,Griffin Realty Group,(508) 362-1444,Schedule with ShowingTime or call 888-627-2775,"Nestled amongst the pines on a private nearly 2 acre lot on Triangle Pond, this property is perfectly situated. As you drive into the property you'll pass the large, separate barn/garage perfect for you hobbies and car collection. The home itself has been recently prepared for sale with fresh paint and new kitchen appliances. The large family room with cathedral ceilings opens to the eat-in kitchen and through to the formal dining room. The first level is completed by a master suite with a private deck. The second level offer 3 generously sized bedrooms and a full bath. The bonus in the interior is a private, legal apartment with a separate entrance. However, the true magic in the property is it's fantastic frontage on Triangle pond complete with a boathouse and a floating dock!",,,6,,,,,,,MF,Stowe Rd,32,32,http://media.mlspin.com/photo.aspx?mls=72262821
899,72262822,ACT,234865,,12/8/2017,,,133,,3 Gladstone St,Worcester,MA,01610,College Hill,4,3,2116,128,2668,Ray Lopolito,Starterline,(508) 753-9000,Schedule with Centralized Showing Service or call 888-866-8388,"Wonderful small 3 unit property with some parking and great access to Interstate highway. Walk to stores. Street has an old street lamp charm with the feel of early 1800's. Property does have updates, siding and roof approx. 2013. Inside apartments show well, but common area can use some TLC. With prices of multi units today priced around +/-300,000. This is a good entry into owning a 3 unit property. Property owner has all tenants using the units as 2 bedrooms each. Come make your offer.",,,0,,,,,,,MF,Gladstone St,3,3,http://media.mlspin.com/photo.aspx?mls=72262822
900,72263042,ACT,384900,,12/10/2017,,,103,,218 Prospect,Lawrence,MA,01841,,9,3,2976,138,6400,George Silva,EMPIRE™,(978) 662-1981,"Call List Agent, Appointment Required",Exceptional value in todays market. Deleaded 3 Family in the Prospect Hill section of the city. Some updates Plenty of off street parking and yard.,,,0,,,,,,,MF,Prospect,218,218,http://media.mlspin.com/photo.aspx?mls=72263042
901,72263049,ACT,129900,,12/10/2017,,,133,,1061-1063 Pleasant St,Palmer,MA,01069,,5,4,3236,143,6070,Erica Nunley,Keller Williams Realty,(413) 565-5478,Schedule with ShowingTime or call 888-627-2775,Great investment opportunity. This 4 unit property offers great potential for instant equity. From updated units to a partially finished unit come add your finishing touches while earning passive income.  Centrally located and close to Mass Pike. Don't miss out schedule a showing today.,,,0,,,,,,,MF,Pleasant St,10611063,1061-1063,http://media.mlspin.com/photo.aspx?mls=72263049
902,72263152,ACT,324900,,12/11/2017,,,102,,24 Athol Road,Warwick,MA,01378,,3,3,4022,198,14810,Barbara Edson-Greenwald,Maniatty Real Estate,(413) 774-3400,"Call List Agent, Accompanied Showings, Appointment Required, Sign, Pets on Premises","Multi use property currently used as a Air B & B, catering and bakery operation. A weekly Thursday night event in town is Pizza night and fresh baked breads sold. Main house currently offers a sep. entrance to a one bed room full bath, laundry, office/dining room, living room/family room with wood stove and a functional kitchen. Sep. one bedrm full bath  3 rm.apt. on the second floor (approx 900 sq feet). Also on the second floor is another one bedroom full bath room both are rentals for Air B & B. First floor also offers a sep. catering kitchen fully equipped. Formal dining room w/fireplace for catered dinners, breezeway and area to wait for fresh pizza or bread on Thursday nights made in the bakery. Bakery is fully equipped in a former garage 25 x 17. Patio, stone walls and a small heated eatery 16 x 16 with new windows in 2012 4 booths, 4 stools and 2/2 top tables. Windows have been replaced except for 5 in 2008/09. 3 wood stoves, 1 direct vent propane heater, oil heat.",,,0,,,Warwick,PVRS,PVRS,,MF,Athol Road,24,24,http://media.mlspin.com/photo.aspx?mls=72263152
903,72263282,ACT,149900,,12/11/2017,,,102,,415 Ocean Grove Ave,Swansea,MA,02777,,6,2,1904,74,3049,Donald Parsons,Anytime Realty,(401) 949-5900,"Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","CASH OR 203K ONLY. House needs full update, septic system, ETC. Driveway on the side of home is an easement for the back property. Please drive by before scheduling a showing.",,,0,,,,,,,MF,Ocean Grove Ave,415,415,http://media.mlspin.com/photo.aspx?mls=72263282
904,72263332,ACT,279900,,12/11/2017,,,102,,589 S Main St,Fall River,MA,02721,,4,2.5,5155,94,6649,Michael Costa,revolv Real Estate,(508) 644-8995,"Call List Agent, Schedule with ShowingTime or call 888-627-2775","Large, 2 family and commercial unit on busy South Main Street corner.  Bridal shop (tenant) located on first floor.  Second and third floors are apartments.  Attached and detached garages. Buyers and buyers' agents to verify all information. Information deemed Reliable but not guaranteed.",,,3,,,,,,,MF,S Main St,589,589,http://media.mlspin.com/photo.aspx?mls=72263332
905,72263445,ACT,299000,,12/12/2017,,,101,,22 Broad St,Springfield,MA,01105,,8,4.5,3500,113,4831,Joseph Ramah,Ramah Realty,(413) 222-9511,Call List Agent,Nicest units in western mass. BUSSINES ZONED owner will provide elevator for additional money.,,,2,,,,,,,MF,Broad St,22,22,http://media.mlspin.com/photo.aspx?mls=72263445
