,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
876,72265215,ACT,219900,,12/19/2017,,,94,,235 Elm St,Holyoke,MA,01040,,8,3,3589,98,4950,Zuleika Rivera,Berkshire Hathaway Home Service New England Properties,(860) 688-7531,Call List Agent,"Come check out this 3 family , All floors have been remodeled.  New roof , upgraded plumbing and electrical with separate electric panels on each floor.   Easy to show!  no showings until 12/29/2017",,,0,,,,,,,MF,Elm St,235,235,http://media.mlspin.com/photo.aspx?mls=72265215
877,72265476,ACT,399900,,12/20/2017,,,93,,75 Peck Street,North Attleboro,MA,02760,Attleboro Falls ,7,3,3570,106,7656,The Roberta K Team,Berkshire Hathaway HomeServices Page Realty,(508) 384-3435,"Call List Agent, Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Great 3 Family located in a desirable location of the town. Owner occupied spacious 2 bedrooms each with separate utilities. First floor living room leads to another room via spiral staircase to make it an office. A spacious Multi with -Hardwood floors, gas heating , public water and sewer.   Come see yourself..",,,0,,,,,,,MF,Peck Street,75,75,http://media.mlspin.com/photo.aspx?mls=72265476
878,72265586,CTG,249900,,12/21/2017,,,54,50,161 Haffards St,Fall River,MA,02723,,6,3,3744,118,5018,Adam Raposo,Cameron Real Estate Group,(781) 486-3180,Call List Agent,"BOM buyer financing fell threw!!!!!Property great for owner looking to live rent free or someone looking to own a great investment property.This unit offers off street parking large yard.All units are 2 bed room with nice size bathrooms and long galley kitchens..Plumbing,heating system,watertanks and electrical have been updated in the past 8 years.Close by to all major highschool and local Community College.Easy high way access to RT24 or 195.Minutes away from Charlton Hospital.",,,0,,,,,,,MF,Haffards St,161,161,http://media.mlspin.com/photo.aspx?mls=72265586
879,72265589,ACT,123000,,12/15/2017,,,98,,66 S John St,Pittsfield,MA,01201,,3,2,1792,138,17424,Kolleen E. Schmitt,Keller Williams Realty,(413) 585-0022,Call List Office,"Beautiful Wood trim through out. Nice high ceilings. Kitchens and bathrooms are updated! Nice front entry and outside stairs to upstairs apartment. Newer roof, newer furnaces and water heaters.... HUGE yard and plenty of parking!",,,0,,,Silvio O Conte,John T Reid,Taconic,,MF,S John St,66,66,http://media.mlspin.com/photo.aspx?mls=72265589
880,72265675,ACT,269900,,12/20/2017,,,93,,119 Prospect,Chicopee,MA,01013,,7,5,2500,106,7405,John Michon,"Real Living Realty Professionals, LLC",(413) 567-3361,"Lock Box, Appointment Required, Sign","GREAT INVESTMENT OPPORTUNITY! 5 Unit vacant building zoned 4 family. Recently cleaned out and readied for your tenants. You get to choose your own tenants. Definite money money maker here. 5 separate units. All 1 bedroom. Some replacement windows throughout. Brand new oil boiler and hot water heater installed. Separate electric meters for each unit. Hardwood floor recently redone. Enclosed porches. Oversized 2 car garage. Plenty of storage in basement for tenants. Call today, as this will not last.",,,2,,,,,,,MF,Prospect,119,119,http://media.mlspin.com/photo.aspx?mls=72265675
881,72265678,ACT,409000,,12/22/2017,,,644,,67 Front Street,Shirley,MA,01464,,5,5,3280,108,10890,Laura Rice,EXIT New Options Real Estate,(888) 363-3948,"Call List Agent, Appointment Required, Other (See Special Showing Instructions)","Call it Home. $50,580 yearly income calls it a GREAT Investment.This 2 story building with 5 apartments is in easy walking distance to the train station which boasts less than hour ride into Boston, north station. The combination of quiet rural town, modern amenities with comfortable rental rates, attracts quality long term tenants. Coffee shop, laundromat, and local markets gives another reason to stay in town and leave the car parked. All units have separate utilities with very low owner cost for hot water. Ample parking and a roomy back yard finishes off this marketable home as a top investor's choice. Apartments have full kitchens with appliances, and full bathrooms with showers. Easy care flooring and wide staircases reduces repair and replacements in tenant transitions. Vinyl siding, a sturdy front porch and secondary exterior stair cases leave nothing left to do but collect the rent.",,,0,,,Laura A White,Shirley Middle,Ayer,,MF,Front Street,67,67,http://media.mlspin.com/photo.aspx?mls=72265678
882,72265734,ACT,224900,,12/20/2017,,,93,,21 Nashua St,Clinton,MA,01510,,10,4,3994,118,6066,Dan O Connell,LAER Realty Partners,(978) 957-1700,Schedule with ShowingTime or call 888-627-2775,"Looking for a great investment opportunity? Here it is! This is a 4 unit property on the damn in Clinton, MA. Will need some TLC but could be a gem. Buyer to complete their due diligence with the Town of Clinton. 4-6 on street parking area. This property is sold as-is as-seen. The Seller has never occupied the property.",,,0,,,,,,,MF,Nashua St,21,21,http://media.mlspin.com/photo.aspx?mls=72265734
883,72265768,ACT,329900,,12/22/2017,,,91,,43 Oxford St,Fairhaven,MA,02719,,6,3,3836,168,5083,Linda Silveira,"Gold Star Realty, Inc.",(508) 998-1888,Call List Agent,"Recently painted three family with new electric, mostly vinyl windows and approximately an 8 year old roof. Fireplace, hardwood floors, off street parking and more.",,,0,,,,,,,MF,Oxford St,43,43,http://media.mlspin.com/photo.aspx?mls=72265768
884,72266037,ACT,269000,,12/27/2017,,,86,,1368 Bridge Street (Rt 28),Yarmouth,MA,02664,,2,2,2484,168,0.06,Amy Brady,William Raveis Chatham,(508) 945-7777,"Call List Agent, Appointment Required, Sign","Village Location! Live and work in the village from this two story 1850's home with views of the Town Landing and Bass River. The 1st floor has 1242 sq ft of living space with three large rooms, high ceilings, a kitchen and bath. The 2nd floor also has 1242 sq ft with a living room, kitchen, bath and bedroom. The building at one time was a bank and the front room's entry has a high decorative tin ceiling and heavy double doors.  Income potential. Also listed under commercial. All details to be verified by Buyer/Buyer Broker.",,,0,,,,Dennis Yarmouth,Dennis Yarmouth,,MF,Bridge Street (Rt 28),1368,1368,http://media.mlspin.com/photo.aspx?mls=72266037
885,72266064,ACT,57024,,12/26/2017,,,87,,163 Elm St,Holyoke,MA,01040,,5,2,2820,138,5500,Tammy Collins,Agnelli Real Estate,(860) 282-0678,Schedule with ShowingTime or call 888-627-2775,"This is really happening, REDUCED to under $60,000!  TWO FAMILY LOCATED IN HOLYOKE JUST WAITING FOR YOUR BUYERS.  THERE ARE TWO UNITS WITH A TOTAL OF FIVE BEDROOMS AND TWO BATHROOMS. GREAT INVESTMENT OPPORUNITY. HUD Home. Sold “AS IS” by electronic bid only. Property Available 3/1/18.  Bids due by 11:59 PM Central Time daily until sold. FHA Case #251-320121. Insured with Escrow Repair (IE) . Eligible for FHA 203K. Buyer to verify all info.  Equal Housing Opportunity.  Finance Terms: Cash, FHA and Conventional.",,,0,,,,,,,MF,Elm St,163,163,http://media.mlspin.com/photo.aspx?mls=72266064
886,72266220,ACT,165000,,12/27/2017,,,86,,248 Fort Pleasant Ave,Springfield,MA,01108,,6,2,3384,122,5336,Michael Behaylo,Coldwell Banker Residential Brokerage - Longmeadow,(413) 567-8931,"Call List Office, Lock Box, Appointment Required, Sign","Great opportunity to own this Two family at a desirable location. Fully rented. Good rental income. Around a mile from upcoming MGM casino. 1st Flr - 3 bedrooms, 2nd Flr - 3 bedrooms, Spacious rooms. Each floor has good size eat-in kitchen. Wide balcony/patio's in front and back for 2nd Flr. Close to Amenities, close to I-91, I-291, I-90, school, forest park, school bus pick up spot, PVTA bus line, shopping areas. Wonderful investment, to owner occupy with income potential, or for extended family! Don't hesitate!",,,0,,,,,,,MF,Fort Pleasant Ave,248,248,http://media.mlspin.com/photo.aspx?mls=72266220
887,72266283,ACT,650000,,12/28/2017,,,85,,28 North St,Grafton,MA,01519,,7,5,4440,223,45738,Jean M. Sullivan,"Sullivan & Company Real Estate, LLC",(413) 245-1062,Call List Office,"The end of an era is an opportunity to own this beautiful well maintained historic home. This Federal style 3- story hip roof  colonial in the center of Grafton is offered for the first time in 50 years.  Known by many as the the Heritage House Bed & Breakfast, for years it served as a home away from home for  professors, students and guest speakers from the Tufts Veterinary School. The nearly 4500 sq.ft. home had a major restoration in the 1960's and includes a separate 2-3 bedroom unit with private entrance. Second unit size can be adjusted according to needs.  Both units have been used by the owners therefore no rental history available.   The garage has  3 enclosed bays with second floor loft storage and one open bay. The property is just over an acre with large level backyard bordered by stone walls and a private deck and patio for entertaining. Beautiful in-town location.",,,3,,,,,,,MF,North St,28,28,http://media.mlspin.com/photo.aspx?mls=72266283
888,72266311,EXT,3500000,,12/28/2017,,,355,,501 East Broadway,Boston,MA,02127,South Boston,12,12,4906,128,2206,Conway & Associates,Olde Towne Real Estate Co.,(617) 822-0300,"Call List Agent, Accompanied Showings, Appointment Required","INVESTOR ALERT….A rare find in a hot location.  This LEGAL 12 studio unit building has had continue upkeep throughout the years.  With new furnace and hot water tanks installed in February, this property is fully compliant with all Boston Housing and Massachusetts Building Code.  Camera Security exterior. Roof 8 years old.   Each Unit has a private bath along with a kitchen and sleeping space.  Fully occupied the current rents are below market rate.  A smart investor, providing modern upgrade is easily capable to realize a reasonable increase in rents to create a most reasonable return on this investment.    Located in the very heart of South Boston on East Broadway steps to the shops, restaurants, taverns, bus stops.  Very short distance to the beaches & parks… Walk Score of 92. Close to the booming Seaport and Fort Point neighborhoods of South Boston.    Showings will need to be scheduled in advance and only for those very qualified investors.  Email list agent for additional details",,,0,,,bps,bps,bps,,MF,East Broadway,501,501,http://media.mlspin.com/photo.aspx?mls=72266311
889,72266451,CTG,149000,,12/28/2017,,,325,82,83 Pine St,Southbridge,MA,01550,,9,4,3102,118,2850,Luis Torres,RE/MAX Prof Associates,(508) 834-7322,Accompanied Showings,"**SHORT SALE**SOLD AS-IS**PRICE NOT YET APPROVED BY LENDER**NEGOTIATED BY ATTORNEY** 4 family fully rented, 3 units with 5 rooms, 3 bedrooms, 1 bath, and 1 unit with 3 rooms, 1 bedroom, and a bath.",,,0,,,,,,,MF,Pine St,83,83,http://media.mlspin.com/photo.aspx?mls=72266451
890,72266583,CTG,240000,,12/28/2017,,,85,77,14 Ingham Street,Chicopee,MA,01020,,3,3,2240,71,21344,Jennifer Picard,ERA M Connie Laplante,(413) 536-9111,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Fantastic Opportunity! This Cape style home was converted to a 2-family with large finished basement and oversized 3 car detached garage with storage area above! Perfect set up for an in-law or multigenerational living situation or can be easily converted back to a single family home.  Garage space is great for contractor or car enthusiast with electricity and had wood/pellet stove in place years ago for heat.  Spacious rooms,  hardwood floors, huge yard, tons of parking!  Convenient Fairview location makes commuting and shopping a breeze!  Call today to schedule your private tour!",,,3,,,,,,,MF,Ingham Street,14,14,http://media.mlspin.com/photo.aspx?mls=72266583
891,72266610,ACT,289900,,12/29/2017,,,77,,36 Kilmer Avenue,Taunton,MA,02780,,6,2,2098,98,13068,Metrowest Homes Team,Keller Williams Realty,(508) 877-6500,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Here’s an exceptional opportunity to own a 2-family home, on the widest street in Taunton, with a great yard and views of the marshlands out back. Due to its width, Kilmer Ave (or Agricultural Ave in the past) used to be the parade route when the circus came to town. Imagine elephants and circus performers passing by your front door. Family owned for the past 70 years, this home has good bones and a solid foundation, but it’s going to take some heavy-duty cosmetics to bring back the shine and glory. The town has it listed with 6 bedrooms, 2 for the 1st floor unit, and 4 for the 2nd/3rd floor unit. But 1 bedroom on the 1st & 2nd floor each has their closet in the adjacent din or liv rooms… odd. There are 2 more bedrooms on the 3rd floor (no closets), but these haven’t been used in eons… and it shows. But with some sweat equity or a renovation loan, this home can be brought back. Then the rent from the 2nd floor unit can pay for most of your mortgage!",,,2,,,H H Galligan,Mulcahey,Taunton High,,MF,Kilmer Avenue,36,36,http://media.mlspin.com/photo.aspx?mls=72266610
892,72266631,ACT,249900,,12/29/2017,,,73,,166 Seaview Ave Unit 3,Yarmouth,MA,02664,South Yarmouth,2,2,802,68,0,Jaime Luis,Borawski Real Estate,(413) 584-5555,Accompanied Showings,"Many options with this 2 family side by side ranch. Keep rented with current long term renters as an investment; use one side and rent the other to pay your mortgage; or even covert to a 1 family! Centrally located near shopping, restaurants, and amenities, yet only 3/10 of a mile as a quick walk to the beach. Newer roof, septic, wood shingle siding, insulation, and outdoor shower.   This is an entry only listing please contact owner of home to set up appointment call/text number in the showing instructions area. Cash Only! Will not qualify for conventional financing.",,,0,,,,,,,MF,Seaview Ave Unit 3,166,166,http://media.mlspin.com/photo.aspx?mls=72266631
893,72266868,BOM,239999,,1/1/2018,,,50,,76 Hall St,Springfield,MA,01108,,11,4,6380,102,4217,Carlos Aguasvivas,Gallagher Real Estate,(413) 536-7232,Schedule with ShowingTime or call 888-627-2775,"For Sale Is This Huge 11 Bedroom 4 Family, Renovated Kitchens On 3 Units, Updated Baths.Replacement Windows Throughout (APO), New Furnace Installed in Past 2 Years (APO), Newer Electrical Panels,Hardwood Floors Throughout,All 4 Units Rented with Excellent Long Term Tenants, Perfect No Matter If Your An Owner Occupant Or Simply Looking For a Money Making Cash Cow!!, Conveniently Located By Bus Line and Minutes From The New MGM Grand Casino Opening October 2018!!!!Do Not Pass Up On This Opportunity As You Will Not Find Another One Like It In Springfield Ma!!!!! Seller Will Consider Owner Financing, FHA Buyers Welcome, Schedule Your Showing Today, Before its too late!!!",,,0,,,,,,,MF,Hall St,76,76,http://media.mlspin.com/photo.aspx?mls=72266868
894,72266876,ACT,989000,,1/2/2018,,,80,,42-44 Shirley St,Boston,MA,02119,Roxbury,8,3,2916,128,9000,Francis Santaniello,Weichert REALTORS® Blueprint Brokers,(857) 204-7179,Other (See Special Showing Instructions),"FANTASTIC OPPORTUNITY IN ROXBURY !!!!  A Very Large Two Family in Desirable Area of Boston...... Many Options Possible (Condo Conversion and/or Expansion) for this Wonderful Home in Historic  Section of Roxbury,,,, Shirley/Eustis Home (directly across the street  was once home to the Governor of ""Province of Massachusetts Bay).........."" HIGHEST AND BEST USE""  available with this 10,000 Square Foot Lot !!",,,1,,,,,,,MF,Shirley St,4244,42-44,http://media.mlspin.com/photo.aspx?mls=72266876
895,72266999,ACT,109900,,1/2/2018,,,80,,62-64 Forest Park Ave,Springfield,MA,01108,,9,3.5,4802,98,9178,Christopher Olson,Christopher P. Olson,(774) 215-1000,Other (See Special Showing Instructions),,,,0,,,,,,,MF,Forest Park Ave,6264,62-64,http://media.mlspin.com/photo.aspx?mls=72266999
896,72267048,ACT,699000,,1/2/2018,,,80,,81 Warren Avenue,Plymouth,MA,02360,,5,3.5,3111,118,46565,Rita Gallant & Julie Murphy,"Plymouth Village, Inc.",(508) 746-4540,"Call List Agent, Lock Box, Sign",Stunning ocean views from this fabulous colonial two family home. Currently vacant and ready for your renovations. Large rooms with hard wood floors and lots of light. It is a legal two family with an in law on the 3rd floor. Bring your imagination. Could be a single family or condo's. The possibilities are endless. Gorgeous lot over an acre with a two car detached garage with a room over with exterior entrance. At home office potential. The roof is new. There are five bedrooms and 3 1/2 baths. Bed and breakfast potential too. Not in a flood zone.,,,2,,,NMES,PCIS,North,,MF,Warren Avenue,81,81,http://media.mlspin.com/photo.aspx?mls=72267048
897,72267069,ACT,464900,,1/1/2018,,,81,,3 Orient Ave,Everett,MA,02149,,3,2,1291,118,1790,Kieran Brosnan,"Brosnan Realty Group, Inc.",(617) 787-2860,Schedule with ShowingTime or call 888-627-2775,This house is within walking distance to the new casino and the red line. The area is booming.  Great potential and currently this home offers one bedroom on the first floor and two bedrooms on the second floor. With some reconfiguration and modification you should be able to get more bedrooms. Vinyl siding. Off street parking. This is a Fannie Mae HomePath Property. Convenient to all major routes and public transportation. All info gathered from public record and should be verified by the buyer.,,,0,,,,,,,MF,Orient Ave,3,3,http://media.mlspin.com/photo.aspx?mls=72267069
898,72267100,PCG,465000,,1/2/2018,,,80,,49-53 Groton Street,Pepperell,MA,01463,,9,4,5658,118,11511,Janet Cramb,Janet Cramb & Company Real Estate,(978) 433-2600,"Lock Box, Schedule with ShowingTime or call 888-627-2775","Great investment opportunity.  4 APARTMENT rental units COMPLETLY REMODELED. 1 COMMERCIAL  Unit vacant. All units offer 2 bedrooms, living room, kitchen and full bath.  Recent improvements included 4 new gas boilers, new hot water tank, vinyl siding, gutters and paved driveway. 2nd floor utility room offers coin operated laundry. Additional space available for tenant storage.   Yearly income of $56,400.  Letter of Lead Abatement Compliance.  Well maintained investment with plenty of parking and cash flow.",,,0,,,,,,,MF,Groton Street,4953,49-53,http://media.mlspin.com/photo.aspx?mls=72267100
899,72267136,ACT,138400,,1/2/2018,,,80,,385-387 Franklin St,Springfield,MA,01104,,6,2,3012,95,7728,Kristin O Connor,"Rovithis Realty, LLC",(413) 271-1180,Schedule with ShowingTime or call 888-627-2775,"Attention investors or owner occupied investors! This very conveniently located 2 family has a long term tenant on the second floor and a vacant 1st floor. Move yourself in and let your tenant pay the mortgage or rent it our for an even higher return on investment. Each unit has 7 rooms and 3 bedrooms with spacious living areas, dining room built ins and eat-in kitchens along with enclosed front porches to enjoy the seasons. Add tons of off street parking and this an ideal investment property.",,,0,,,,,,,MF,Franklin St,385387,385-387,http://media.mlspin.com/photo.aspx?mls=72267136
900,72267195,ACT,850000,,1/2/2018,,,80,,161 Grand St,Worcester,MA,01603,,27,12,8634,118,11465,Christine Stratford,Coldwell Banker Residential Brokerage - Worcester - Park Ave.,(508) 795-7500,"Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Investors take note!  Unique opportunity to own 3 buildings on one property!  12 units total.  This property has had the same owner for years and is fully rented with long term tenants. Bright and sunny units. Updates include, vinyl siding, windows, landlord panels. Separate utilities paid by tenants. Potential for increased income. There is a coin-op laundry rom which services all three buildings. Fenced grassy yard space makes for a great gathering spot in summer evenings.  Garden area.  Surveillance cameras on buildings for extra security. Must sign surveillance consent before going on property, see attached docs.  Other  attached docs include annual expenses, letters of Lead Compliance 1993-1999  Unit 2 has 12 bedrooms.  No showings on Saturdays.",,,0,,,,,,,MF,Grand St,161,161,http://media.mlspin.com/photo.aspx?mls=72267195
901,72267252,ACT,409900,,1/2/2018,,,80,,190 Maple Street,Somerset,MA,02726,,8,3,2900,118,10890,Owen Gilman,"Alliance Realty NE, LLC",(866) 866-7978,Owner,"3 family for sale in great area, min from water, 1 and second floor done over paint and new floors. 2 3 bedrrom units and 1 2 bedroom, 2nd floor is vacant. Off street parking 2 car garage and in ground swimming pool, nice backyard, spacious.",,,2,,,,,,,MF,Maple Street,190,190,http://media.mlspin.com/photo.aspx?mls=72267252
902,72267294,ACT,449900,,1/2/2018,,,80,,105 Exeter Street,Lawrence,MA,01843,South Lawrence,6,3,3758,158,11742,Alberto Nunez,"Coco, Early & Associates",(978) 687-8484,Schedule with ShowingTime or call 888-627-2775,"Welcome to this magnificent 2 family Victorian home that has been well kept throughout the years & offers plenty of yard & parking space. This 2 family also features a 3 car garage & a finished basement, offering a town-house style to the first floor unit.",,,3,,,So. Lawr. East,So. Lawr. East,Lawrence H.S.,,MF,Exeter Street,105,105,http://media.mlspin.com/photo.aspx?mls=72267294
903,72267435,BOM,739900,,1/3/2018,,,49,,10-12 Fairmont Pl,Malden,MA,02148,,6,3,3492,108,2231,Robert W. Klemm Jr.,Robert Klemm RE Broker,(617) 381-0030,Call List Agent,"Back on the market. Buyer financing was not approved. Large 3 Family with 3492 Square Feet of living space. Lots of potential. All three units are being used as a three bedroom apartment. All hardwood floors. All 3 kitchens have a pantry for extra storage. Lead paint certificate for all three apartments.  Each unit has a separate heating system and hot water tank. ""Property is being sold as is"". Sold where is, as is, with no warranties or representations of any kind.",,,0,,,,,,,MF,Fairmont Pl,1012,10-12,http://media.mlspin.com/photo.aspx?mls=72267435
904,72267468,ACT,225000,,1/3/2018,,,79,,7 Franklin St,New Bedford,MA,02740,,5,2.5,2146,173,3131,Jane Kalife Paul,Conway - Mattapoisett,(508) 758-4944,"Call List Agent, Accompanied Showings, Appointment Required","(2 Multi-family units available for Sale, located side by side, 7 Franklin Street & 5 Franklin Street=MLS #72268004).  This property, located at 7 Franklin Street has been owned by the same family for more than half a century and handed down to each generation.  This Landlord-Owners residence, is a 2 unit Multi-family home & has been meticulously maintained by the owners.  Lovingly cared for and extremely well maintained, this 2 Family home with garage and off street parking awaits a new owner. Both units are move in ready.  Roof is only a few years old, windows have been replaced and includes awnings.  2 Heat meters & 2 Electric meters. Home sits on a corner lot. Location is central to bus route, downtown area, local schools & religious organizations and everything that is New Bedford.",,,1,,,Parker,Keith,"NBHS, NBVoke",,MF,Franklin St,7,7,http://media.mlspin.com/photo.aspx?mls=72267468
905,72267492,ACT,699000,,1/3/2018,,,79,,82 West Elm Ave,Quincy,MA,02170,,4,2,1906,120,5000,Bianca Pereira,Coldwell Banker Residential Brokerage - South Easton,(508) 230-2544,"Call List Office, Call List Agent, Appointment Required","LOCATION! LOCATION! LOCATION! Looking To Own A Multi-Family In Quincy? Look No Further! With A MBTA Stop Just Steps Away from Your Doorstep This Is The Commuters Dream. Prime Location, Just A Block Away From Wollaston Beach, Close to the T, Near Schools, Shopping, Dining And More! Well Maintained Call Listing Agent For Showing Instructions!",,,0,,,,,,,MF,West Elm Ave,82,82,http://media.mlspin.com/photo.aspx?mls=72267492
906,72267547,CTG,359900,,1/3/2018,,,79,71,229 Cushman Rd,Rochester,MA,02770,,4,2,1872,62,78408,Ronald Oliveira,Century 21 Signature Properties,(508) 999-4541,"Call List Office, Call List Agent, Appointment Required, Schedule with Centralized Showing Service or call 888-866-8388, Other (See Special Showing Instructions)","TO BE RENOVATED!! All the Benefits of Rochester Lifestyle in this Multifamily Home set on almost 2 Acres! Imagine your own little farmstead in this colonial style home with a 2-car detached garage offers 2 Bedrooms, Eat-in Kitchen and Living room in each unit.  Perfect for owner occupied, income to help pay mortgage. Full Bath & Kitchen Renovations planned, Now is the time to choose cabinets, colors, finishes, appliances, flooring and more. Make this your custom renovation by contacting us Today. **see showing instructions",,,2,,,,,Old Rochester R,,MF,Cushman Rd,229,229,http://media.mlspin.com/photo.aspx?mls=72267547
907,72267770,ACT,299900,,1/4/2018,,,78,,134 Summer St,Fitchburg,MA,01420,,2,3.5,4370,88,7150,Kayla Nault,Central Mass Real Estate,(877) 537-9997,"Accompanied Showings, Schedule with ShowingTime or call 888-627-2775","This property offers a great opportunity for businesses and investors alike! A large, renovated building is a prime location for a business with ample visibility and parking. It is currently set up as a dental office with several stations, a large waiting room and front desk. The open main floor would also suit many other businesses. A partially finished basement makes a great space for additional offices. There is even a beautifully renovated full bath in the basement. Upstairs is a clean and bright two bedroom apartment. The hardwood flooring is in great condition and tenants will love the layout. With a little updating this apartment will be a great source of extra income. Outside there is a large parking lot and attractive main entrance. Positioned on a corner lot, this property is easy to find and conveniently located. There is a rear entrance plus additional parking and a two car garage off Harvard Street as well.",,,2,,,,,,,MF,Summer St,134,134,http://media.mlspin.com/photo.aspx?mls=72267770
908,72267777,ACT,125000,,1/4/2018,,,78,,50 Ringgold St,Springfield,MA,01107,,6,2,2976,104,4273,Wayne Lawrence,Full Service,(413) 848-2739,Call List Agent,Updated two-family with vinyl siding and new roof! 2 BR in each unit with possibilities in the attic! FHA ready!,,,0,,,,,,,MF,Ringgold St,50,50,http://media.mlspin.com/photo.aspx?mls=72267777
909,72268004,ACT,195000,,1/4/2018,,,78,,5 Franklin St,New Bedford,MA,02740,,4,2,2014,128,3455,Jane Kalife Paul,Conway - Mattapoisett,(508) 758-4944,"Call List Agent, Accompanied Showings, Appointment Required","Located side by side, 2 multi-family homes available for Sale.  5 Franklin Street & 7 Franklin Street (MLS #72267468).  This home located at 5 Franklin Street, is a 2 family with 2 bedrooms & 1 full bath in each unit.  Both Kitchens are very large and able to fit a dining room table.  Home is heated by Gas.  Home is equipped with 2 gas meters and 2 electric meters.  This 2 unit multi-family, has been owned by the same family for over 50 years.  Home is very well maintained and well kept. 1st floor unit offers large back deck with access to good sized fenced in backyard and garden area.  Again centrally located to all that New Bedford has to offer.",,,0,,,Parker Street,Keith Jr.High,"NBHS, NBVoke",,MF,Franklin St,5,5,http://media.mlspin.com/photo.aspx?mls=72268004
910,72268075,ACT,99900,,1/5/2018,,,747,,50 Foster St,Springfield,MA,01105,,6,2,2528,107,4909,Wayne Lawrence,Full Service,(413) 848-2739,Call List Office,,,,0,,,,,,,MF,Foster St,50,50,http://media.mlspin.com/photo.aspx?mls=72268075
911,72268076,ACT,95000,,1/5/2018,,,747,,249 Quincy St,Springfield,MA,01109,,8,2,2122,122,9235,Wayne Lawrence,Full Service,(413) 848-2739,Call List Office,,,,0,,,,,,,MF,Quincy St,249,249,http://media.mlspin.com/photo.aspx?mls=72268076
912,72268212,ACT,489000,,1/5/2018,,,117,,378 Cambridge St,Burlington,MA,01803,,2,1.5,1856,88,7319,Paul Charchaflian,Coldwell Banker Residential Brokerage - Winchester,(781) 729-7290,Call List Agent,"Great opportunity to own a newly renovated retail / residential mixed-use, multi-unit on Cambridge street in Burlington. The first floor has 1 retail unit and the second floor has 2 bedroom apartment, along with plenty of parking in the back. Great investment opportunity to rent or have your own retail to occupy. The first floor (retail)  is vacant and the second floor (residential) has been rented for 8 years and currently TAW.   This property will not last for long.",,,0,,,,,,,MF,Cambridge St,378,378,http://media.mlspin.com/photo.aspx?mls=72268212
913,72268438,CTG,537900,,1/6/2018,,,76,58,28 Peace Street,Billerica,MA,01821,Nutting Lake ,5,3,2710,48,15287,Joan Martorella,Realta Realty,(781) 342-1777,"Call List Office, Accompanied Showings","Rare find, 3 family investment property.  Energy efficient furnace 2012.  Vinyl siding.  Hot water super saver tank heater with hot water backup.  Each unit has their own washer and dryer. All washing machines replaced in 2017.  Storage sheds for each unit.  Heat, hot water, water included in rents.  Electricity included in Units 1 & 2.  Unit  1 & 2 have working brick fireplaces.",,,0,,,Vining,Locke,BMHS or Tech,,MF,Peace Street,28,28,http://media.mlspin.com/photo.aspx?mls=72268438
914,72268448,ACT,539900,,1/6/2018,,,76,,14-16 Windward Rd,Dennis,MA,02670,West Dennis,6,2,1560,58,11326,Jim & Regina Augat,Kinlin Grover Real Estate,(508) 775-5200,"Call List Agent, Accompanied Showings, Appointment Required",This 6 bedroom multi-family with 3 bedrooms on each side has just had a fresh coat of paint to start the 2018 season! Both sides have plenty of room for family fun plus this is a great moneymaker! Just 1/10 mile from Nantucket Sound beaches and situated on a tidal pond this property has been prime real estate for the rental market and has rental history! One side has been set up with heat/AC and the other has window AC units(no heat). Newer roof. Come see where your 2018 family summer memories can begin!,,,0,,,,,,,MF,Windward Rd,1416,14-16,http://media.mlspin.com/photo.aspx?mls=72268448
915,72268711,ACT,549000,,1/8/2018,,,74,,251 Pleasant St,Brockton,MA,02301,,10,6,5797,118,10934,Sarah Maguire,Compass,(617) 206-3333,"Call List Agent, Accompanied Showings, Appointment Required","This large, 6 unit building is perfect for the savvy investor looking to add to their portfolio. All units are fully tenanted and together generate almost $6000/month in rent. 3 new heat systems and 8 off-street parking spots. Building has been professionally managed for the last 2+ years. Private showings only - no open houses. Please give at least 24 hour notice.",,,0,,,,,,,MF,Pleasant St,251,251,http://media.mlspin.com/photo.aspx?mls=72268711
