,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
772,72224144,SLD,539900,560000,09/06/2017,10/27/2017,,20,6,55-57 Cottage St,Melrose,MA,2176,,4,2,1665,118,6362,The Beaton Team,RE/MAX Leading Edge,(781) 245-8100,"Lock Box, Schedule with ShowingTime or call 888-627-2775","Looking for a bit of urban living but with room to breathe and no parking issues? Welcome to 55-57 Cottage Street! Presenting a wonderful two family duplex home with five rooms and two bedrooms each side. Featuring front and back porches, separate entrances, separate utilities and hardwood floors throughout. One side has been updated. Both sides offer comfortable living space, replacement windows, plenty of natural light, a newer roof, (2013) and newer water heaters, (2015 and 2017). Situated on a generous lot, this fine property also includes a two car garage and two driveways! With a walkability score of 84, it is an easy distance to the commuter rail (0.2 miles) and 0.4 miles to trendy Downtown Melrose. Also, steps away from the Bigelow Community Playground! A rare and valuable opportunity as an investment or as owner occupancy with rental income!",,,2,,,check w/ SUPT.,Melrose Middle,Melrose Mem,,MF,Cottage St,5557,55-57,http://media.mlspin.com/photo.aspx?mls=72224144
773,72224182,SLD,1848000,1902000,09/06/2017,10/20/2017,,16,8,74 Morrison Avenue,Somerville,MA,2144,Davis Square,7,4,3475,118,3456,Lisa Drapkin,Coldwell Banker Residential Brokerage - Cambridge - Mass Ave.,(617) 864-4430,Call List Agent,"Davis Square 3-family, completely renovated for hassle free rentals and/or a lucrative condo conversion. Originally built in early 1900, this Victorian 3-family is now an amazing rental property with leases on 1st and 2nd floor for $6,460, and $2,900 potential for 3rd floor. High ceilings, beautiful hardwood floors & solid 5-panel doors are a nod to yesteryear, while the updates – granite & stainless kitchens, newly tiled baths, central air, new electrical & plumbing, on-demand water heaters, & new windows – provide modern apartments yielding great rents.  All 3 apartments have decks, in-unit laundry, & private basement storage. The large back yard includes a shared patio & a shed. Two-car driveway. And best of all, the property backs up to the Minuteman bike path and is less than a  ½ mile to the Davis Square restaurants, shops & the red line MBTA, and just over a ½ mile to the Porter Sq subway & commuter rail. See attached brochure & floor plans. A blue chip investment property",,,0,,,,,,,MF,Morrison Avenue,74,74,http://media.mlspin.com/photo.aspx?mls=72224182
774,72224202,SLD,86000,76000,09/06/2017,10/20/2017,,22,8,57 Campbell St,New Bedford,MA,2740,,4,2,1976,140,3905,Ponte Realty Group,Keller Williams South Watuppa,(508) 677-3233,"Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)","New Bedford 2 family located in the heart of the City.  Home has great bones and would make for an outstanding investment.  Don't judge a book by it's cover!  Interior offers large apartments, large bedrooms and two porches for each unit.  Great rental possibilities for owner occupants or investors.Repairs exceed $10,000. Repairs may include but not limited to structure, electrical, roof, HVAC, and plumbing; Inspection recommended. Repairs include: Defective paint, wood rot, Window repair, missing plumbing components, smoke and CO detectors. Commission, Selling Broker up to 3% of purchase price, Misc.: UI-Eligible for 203K Financing.  Up to 3% Selling Agent Commission.",,,0,,,,,,,MF,Campbell St,57,57,http://media.mlspin.com/photo.aspx?mls=72224202
775,72224212,ACT,149900,,09/06/2017,,,166,,82-84 Edgeland St.,Springfield,MA,1108,,4,2,2396,92,5340,Andrzej Jamroga,Keller Williams Realty,(413) 585-0022,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Well cared for 2 Family house with close proximity to I-91 and downtown of Springfield. Gleaming HW floors throughout the house have been restored by the owner.The Seller has updated kitchens and bathrooms and installed new aluminum replacement windows  throughout the house in 2016 .Second floor Unit is vacant, ready to view and ready for immediate occupancy. Great for investment or Owner occupied property. Garage is used by 1st floor occupant only. 2nd Fl unit shown on first showing  only and 1 st floor Unit to be shown after submitting an offer.All showings after 5 pm on weekdays and any time on weekend.",,,2,,,,,,,MF,Edgeland St.,8284,82-84,http://media.mlspin.com/photo.aspx?mls=72224212
776,72224274,SLD,649975,649500,09/06/2017,10/26/2017,,6,6,108 Sagamore Ave,Chelsea,MA,2150,,6,2,2969,125,5571,The Fuccillo - Felice Real Estate Team,Century 21 Commonwealth,(781) 729-7777,Schedule with ShowingTime or call 888-627-2775,"RARE FIND IN PRATTVILLE LOCATION! This turn-key property is comprised of two fabulous units: Each unit comes w 3 BEDROOMS, 1 full BATHROOM, in-unit washer & dryer, an ENORMOUS DINING RM w built-in hutch along w a lg LIVING RM & a private deck. Both units have gleaming hardwood floors throughout & NEWER kitchens. The hidden surprise is the THIRD FLOOR, completely finished w heat, incredible closet space, HW floors & ENDLESS POSSIBILITIES. The property boasts a fenced in garden area, 2 car garage w driveway parking for 5+ cars, replacement windows & vinyl siding. Located across the Mystic River from the city of Boston.   BUYERS MUST HAVE APPOINTMENT AND BE ACCOMPANIED!!",,,2,,,,,,,MF,Sagamore Ave,108,108,http://media.mlspin.com/photo.aspx?mls=72224274
777,72224310,SLD,220000,227400,09/06/2017,10/23/2017,,18,3,250 Pleasant St,Leominster,MA,1453,,4,2,2208,148,10890,Gail Crowley,Keller Williams Realty North Central,(978) 840-9000,--,"Come and see this beautiful two-family home with lots of character and in such an ideal location for commuting! This house is rare with a completely fenced in back yard. Lots of sunlight bursting through the many windows, well-maintained landscape in both front and back. The back porch/deck is big enough and perfect for entertaining. Entire yard is surrounded by trees providing lots of shade and privacy. Basement offers lots of extra space for storage or possible bonus room.  Seller willing to leave washer + dryer, both of which are in excellent/working condition. Both boilers were completely serviced this year and are ready to provide warmth to you this upcoming winter and for many to come. Walking distance to Barrett Park and very close by to Sholan Farm. There are up to 6 parking spaces in the driveway with additional spots available on the sidewalk in front. You don't want to miss out on this unique opportunity to own such a special piece of property!",,,0,,,,,,,MF,Pleasant St,250,250,http://media.mlspin.com/photo.aspx?mls=72224310
778,72224497,SLD,995000,1015000,09/07/2017,10/18/2017,,12,4,7 Bartlett St,Somerville,MA,2145,,5,2,2144,98,3600,Branch Out Residential Team,Branch Out Realty,(617) 764-3523,Schedule with ShowingTime or call 888-627-2775,"This is a low maintenance, turn key two family in the Magoun Square neighborhood. The first unit offers three bedrooms, a living room, a full bathroom and back deck. The second unit offers two bedrooms, a living room, dining room, a full bathroom and a three season front porch along with a back deck.  Both kitchens are upgraded with nice cabinets and stone counter tops. Hardwood floors throughout. All utilities are separately metered including water. Well maintained, spacious backyard. **VERY CONVENIENT LOCATION** Only .2 miles to the proposed green line extension stop at Lowell St, ~1.2 miles to Porter Square and the Red Line, ~1.2 miles to Davis Square, ~1.2 miles to Union Square. Has a 'walkscore' of 82 which is considered 'very walkable' and most errands can be accomplished on foot. Bus lines 80, 88, 89, 90 & 89/93 are close by and can get you to various T stops.",,,0,,,,,,,MF,Bartlett St,7,7,http://media.mlspin.com/photo.aspx?mls=72224497
779,72224528,SLD,1250000,1375001,09/07/2017,10/20/2017,,7,7,224 Lexington Ave,Cambridge,MA,2138,,4,2,2407,91,3780,Kendall Luce,Coldwell Banker Residential Brokerage - Cambridge - Huron Ave.,(617) 864-8566,Call List Agent,"Located in Huron Village, steps to the Fresh Pond Reservoir, this wonderful two-family offers a great investment. Perfect for condo conversion or ready to be personalized as your own, this two-family home has been well-maintained. Unit 1 is a 5 room, 2 bedroom, 1 bath on the first floor with a porch off the kitchen. Unit 2 is a 6 room, 2 bedroom and a study, 1 bath on the second floor with an enclosed porch off the kitchen. The third floor is unfinished. The traditional layout includes a butler’s pantry and china hutch between the kitchens and dining rooms, and bedrooms separated by a full bathroom. Oak floors. Full basement with laundry hook ups. Garage parking and driveway at rear of house.",,,1,,,,,,,MF,Lexington Ave,224,224,http://media.mlspin.com/photo.aspx?mls=72224528
780,72224585,SLD,519000,519000,09/07/2017,10/31/2017,,18,4,42 Edwards Street,Quincy,MA,2169,,4,2.5,1762,168,7080,Robert Mcauliffe,Duhallow Real Estate,(617) 698-5900,Call List Agent,"Steps to Quincy Center,First unit is townhouse style with new eat-in kitchen,updated windows and new 1/2 bath on first floor,3 bedrooms on second floor with full  bath,one bedroom is being used as an office,second apartment has very large bedroom,eat-in kitchen and laundry,1 car detached garage with work area,fenced in yard,plenty of parking.",,,1,,,,,,,MF,Edwards Street,42,42,http://media.mlspin.com/photo.aspx?mls=72224585
781,72224604,SLD,1425000,1550000,09/07/2017,10/26/2017,,5,5,65 Josephine Avenue,Somerville,MA,2144,Davis Square,5,3,3402,118,3484,Charles Cherney,Compass,(617) 303-0067,Call List Agent,"Appealing updated two-family on corner lot near Ball Square and offering easy access to Davis Square. Both units very spacious. Unit 1 features two bedrooms and one bath. Second bedroom on second level. Updated kitchen and bath (2012). Period detail and inviting private foyer. Unit 2 is a duplex on the top two floors with three bedrooms and two baths and two studies. Larger eat-in kitchen with pantry as well. Highlights of this address include 8'-10"" ceiling height on main living levels of each residence. Newer (2012) HVAC systems with central AC. Covered rear porches. Separate laundry machines for each unit. Hard-wired smoke detectors. Parking area in rear finished with pavers - separate parking areas for two cars. Large, clean basement. Overall, an outstanding two-family offering.",,,0,,,,,,,MF,Josephine Avenue,65,65,http://media.mlspin.com/photo.aspx?mls=72224604
782,72224693,SLD,949000,1010000,09/07/2017,10/18/2017,,7,7,48-50 Chester Road,Belmont,MA,2478,,4,2,2766,98,5018,Barbara Nolan,Coldwell Banker Residential Brokerage - Belmont,(617) 484-5300,"Call List Agent, Appointment Required, Sign","This gleaming classic two family sited on a quiet tree lined street features six rooms on each floor, enhanced by beautiful period details.  A sun-splashed living-room with beamed ceiling, crown moldings, boasting window seats in the living and dining room on the first floor,  built in china cabinet on both levels, front and back porches. Each unit offers 2+ bedrooms, eat-in kitchen with pantry, updated  baths and glistening hardwood floors throughout.  Replacement windows, walk up attic, 2 car garage and proximity to Cushing Square, Belmont Center, schools and public transportation complete this home.",,,2,,,Wellington,Chenery,B.H.S.,,MF,Chester Road,4850,48-50,http://media.mlspin.com/photo.aspx?mls=72224693
783,72224755,SLD,850000,930000,09/07/2017,10/27/2017,,14,5,27-29 Lake,Arlington,MA,2474,East Arlington ,6,3,2745,98,2908,Mark Lesses,Coldwell Banker Residential Brokerage - Lexington,(781) 862-2600,"Lock Box, Schedule with ShowingTime or call 888-627-2775","Wow! Don’t miss this special Two family home just steps to the restaurants of vibrant Capitol Square in East Arlington! From the moment you experience the diamond windows, open living and dining rooms with original built in china cabinets you’ll know you’ve found the home you’ve been waiting for!    Each sunlit unit shines with beautiful Heart Pine wood flooring, updated maple kitchens and charming private porches.  The 1st floor unit features 2 bedrooms and 1 bath with access to laundry in the basement.  The 2nd and 3rd floor unit features 4 bedrooms, 2 baths, an office and a huge deck! Just a short walk to the bike path and Alewife Station (12-minute walk!), 2 car garage, gas heating and more!",,,2,,,Hardy,Ottoson,AHS,,MF,Lake,2729,27-29,http://media.mlspin.com/photo.aspx?mls=72224755
784,72224759,SLD,899000,1020000,09/07/2017,10/02/2017,,15,6,7-9 Alfred Rd,Arlington,MA,2474,East Arlington ,6,2,2584,98,6694,Mark Lesses,Coldwell Banker Residential Brokerage - Lexington,(781) 862-2600,"Lock Box, Schedule with ShowingTime or call 888-627-2775","Nicely maintained 2-family home in the same family for over 60 years, located in the coveted East Arlington Capital Square neighborhood. Don’t miss this wonderful 2 family home with 7 rooms and 3 bedrooms in each unit! Fabulous location a couple of blocks from Massachusetts Avenue near restaurants, movie theatre, and shops, along with very close proximity to the Minuteman Bikeway and within easy distance to Route 2 and Cambridge. Each bright and airy unit features 3 generous bedrooms, oversize kitchens and huge sunrooms with charming rear porches. Bonus, Steps to Spy Pond! Huge backyard, 2 car garages, 12 minute walk to Alewife T station, in unit laundry, Letter of Lead Compliance and more!",,,2,,,Hardy,Ottoson,AHS,,MF,Alfred Rd,79,07-Sep,http://media.mlspin.com/photo.aspx?mls=72224759
785,72224760,ACT,163500,,09/07/2017,,,165,,99-101 Hood St,Springfield,MA,1109,,6,2.5,2244,94,5001,Marvin Council,The Council Real Estate Group,(413) 459-2477,Call List Office,"****TCREG HERE****Come see this great multi-family. Turn key ready. Appealing to the eye, decent size back yard. Local family friendly area! Don't miss out!  NO SHOWINGS UNTIL WEDNESDAY SEPTEMBER 13TH 2017.No FHA or VA Loans",,,0,,,Dorman School,Central High,,,MF,Hood St,99101,99-101,http://media.mlspin.com/photo.aspx?mls=72224760
786,72224970,ACT,249900,,09/07/2017,,,347,,55 Main St,Belchertown,MA,1007,,3,2.5,3292,203,23958,Derek Greene,The Greene Realty Group,(877) 222-0621,"Owner, Other (See Special Showing Instructions)","This 3000 square foot historic property has great potential and is located on the town common of Belchertown. It lies within the National Historic district and has parking for over 25 cars. It is zoned for a mix of residential and commercial use. Many systems have been updated and the property underwent major renovation in 2007 including a new roof, new chimneys, carpeting, electrical, and painting. Call or email for an appointment to see this property.",,,0,,,Chestnut Hill,Jabish,Belchertown,,MF,Main St,55,55,http://media.mlspin.com/photo.aspx?mls=72224970
787,72224982,ACT,325000,,09/07/2017,,,347,,588-594 South Main Street,Fall River,MA,2721,,7,6.5,4474,90,3100,Team Holly,RE/MAX Right Choice,(508) 677-3629,"Call List Agent, Accompanied Showings, Appointment Required","This 6 unit building is completely rented containing 5 apartments and a store front. Several long term tenants. Updates include roof, electric and hot water tanks.  All units are individually metered.",,,0,,,,,,,MF,South Main Street,588594,588-594,http://media.mlspin.com/photo.aspx?mls=72224982
788,72224988,SLD,179900,175000,09/07/2017,10/27/2017,,16,1,202-204 Westford Ave,Springfield,MA,1109,,8,2.5,2990,107,5637,Erica Nunley,Keller Williams Realty,(413) 565-5478,Schedule with ShowingTime or call 888-627-2775,"Great investment opportunity, this two family, eight bedroom home is completely renovated and deleaded with a finished third floor located on a quiet street behind Springfield College.  First-floor unit offers a lovely remodeled eat-in kitchen, updated stylish tiled bathroom, dining room opening living room, gleaming hardwood floors throughout and two bedrooms. The second-floor unit also offers remodeled kitchen with a pantry, tiled bathroom, hardwood floors and a  Finished third floor with an additional four bedrooms.  Many other updates include New Siding, New Roof, New Gas Furnaces, updated Plumbing, updated Electrical, and more. It's all been done nothing left to do but move in. Call for a showing today.",,,0,,,,,,,MF,Westford Ave,202204,202-204,http://media.mlspin.com/photo.aspx?mls=72224988
789,72225163,SLD,344977,365000,09/07/2017,10/23/2017,,15,6,24 Rockingham St,Lynn,MA,1902,,4,2,1736,108,4876,Ivelisse Medina,Century 21 North Shore,(978) 535-6500,"Call List Agent, Accompanied Showings, Appointment Required","MULTIPLE OFFERS HIGHEST AND BEST!!!!LOCATION, LOCATION!! WHY RENT IF YOU CAN OWN THIS LOVELY TWO FAMILY HOME & BE JUST 20 MINUTES AWAY FROM BOSTON and 3 minute walk from Public transportation, This lovely home has lot's updates like stainless steel appliances,Granite counter top, Fancy back splash, Update bathroom, Updated electrical, and 2 Year Old Gas heating system. JUST UNPACK AND MOVE RIGHT IN ON THE OWNERS UNIT !! First floor can be deliver vacant for the new owner...   Accompanied group showing Buyer agent must accompanied to received compensation!! Group Showing Tuesday 9/12 From 6:30 to 7:30 all offers due by wed 9/13/ by 3:00 PM",,,1,,,,,,,MF,Rockingham St,24,24,http://media.mlspin.com/photo.aspx?mls=72225163
790,72225336,SLD,595000,590000,09/07/2017,10/20/2017,,22,14,278 Maple St,Middleton,MA,1949,,5,4,2694,118,65340,Patrick Bateson,Dream Realty,(978) 888-5457,"Call List Agent, Lock Box","OPEN HOUSE CANCELLED SEPTEMBER 24!! Rare multi-family in beautiful Middleton on 1.5 acres of land! Close proximity to route 114 and other major highways. This multi-family home is in spectacular condition—a great opportunity for an owner-occupant or investor looking to rent both units. With many high-end upgrades throughout, the home is set back with a serenity garden. The first floor unit boasts a beautiful open-concept kitchen, four bedrooms, three full baths, an office and living room. The second floor unit includes one bedroom, one full bath and eat-in kitchen. First showing will be at Open House scheduled for Saturday, September 9 from 1:00 pm to 3:00 pm and Sunday, September 10 from 11:00 am to 1:00 pm.",,,1,,,,,,,MF,Maple St,278,278,http://media.mlspin.com/photo.aspx?mls=72225336
791,72225337,UAG,185000,,09/07/2017,,,11,11,100 West Lawn Ave,Pawtucket,RI,2860,,6,3,2978,88,5000,Celeste P. Fournier,Blu Sky Real Estate,(508) 557-0022,Call List Agent,"Large 3 unit in Fairlawn. Fenced yard, 1 Car Garage. Bedrooms and Baths recently Renovated. Needs exterior work. Will not pass FHA . Very spacious units. Needs to be fire coded for a 3 Unit.",,,1,,,,,,,MF,West Lawn Ave,100,100,http://media.mlspin.com/photo.aspx?mls=72225337
792,72225394,ACT,109000,,09/07/2017,,,165,,425 Taylor St,Springfield,MA,1105,Liberty Heights,6,2,2894,129,7200,The Acuna Group,Maria Acuna Real Estate,(413) 739-5787,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Hola ! This majestic home is 10 blocks from our MGM Casino. Zoned business would allow you to live on site of your business or convert the entire property into a business. Third floor is a gorgeous space structurally and can be remodeled into third unit, a business space, or to enlarge the second floor. Seller has invested $27,000 in repairs and updates including side balcony and porch were rebuilt and sided. First floor rewired, an owners box added, newer carpets, electrical fixers, new windows installed on third floor, cellar stairs rebuilt, new brick work on rear corner, one new water heater for first floor. To be left for buyers: new light fixtures and cieling fans for the second floor which match those installed on the first floor, a new toilet, all the lumber and spindles to rebuild the front porch, ceramic tiles for the second floor bath, sliding door for third fl (on the third fl). Fenced in yard. Plus the property has lead certificates.",,,0,,,,,,,MF,Taylor St,425,425,http://media.mlspin.com/photo.aspx?mls=72225394
793,72225405,SLD,200000,255000,09/08/2017,10/05/2017,,19,19,177 Belmont,Worcester,MA,1605,,15,6,5877,218,4933,Jennifer McKinstry,Quinsigamond Realty,(508) 798-2020,"Call List Agent, Appointment Required",6 unit multi family priced to sell in Downtown Worcester area.**** Showing Saturday 9/16 at 9am**** agents must accompany their buyers,,,0,,,,,,,MF,Belmont,177,177,http://media.mlspin.com/photo.aspx?mls=72225405
794,72225415,ACT,265000,,09/07/2017,,,165,,517-519 Second,Fall River,MA,2721,,10,4,4254,118,3506,Manny V Lindo,Highland Real Estate Group,(508) 673-9200,Schedule with ShowingTime or call 888-627-2775,"Great income property with gleaming hardwood floors throughout and a nice back yard. Located in down town Fall River just blocks from the Bus Station and all necessary amenities within walking distance. An owner occupants will be able to live in this home completely ""rent free"" with 3 rents coming in to pay the bills. 48 HOUR NOTICE FOR SHOWINGS. Seller will only consider offers at ask price or above.",,,0,,,,,,,MF,Second,517519,517-519,http://media.mlspin.com/photo.aspx?mls=72225415
795,72225449,ACT,229900,,09/08/2017,,,164,,34 County St,Seekonk,MA,2771,,4,2,1977,88,6970,Janis Turner,"EXPERIENCE Real Estate, LLC",(401) 286-8011,Call List Agent,Great Opportunity for a rental property with a history of solid rental income or owner occupied property.  The two family property offers two income units that are side by side. unit 1 is 1 bedroom one bath and has a upgraded kitchen. Unit 2 has 3 bedrooms and one bath.  Both units have interior access to their own separate side in the basement for storage and  both units have separate laundry facilities.  The heat and electricity are on separate meters. The back yard is private and has plenty of space to enjoy outdoor activity for both units.  The property is conveniently located near the highway. The bus stop is fifty feet from the front door and daily living amenities are a short drive away and some are walkable. Don't miss the chance to own this property . Come see it today.,,,0,,,,,,,MF,County St,34,34,http://media.mlspin.com/photo.aspx?mls=72225449
796,72225517,SLD,729900,858000,09/08/2017,10/30/2017,,16,4,18-20 Standish Ave,Quincy,MA,2170,Wollaston,7,2,3248,138,6171,David O'Connell,RE/MAX Realty Pros,(617) 328-3200,"Call List Agent, Accompanied Showings","OPEN HOUSE SAT 9/9 12-2 PM and MON 9/11 9-11 AM   Conveniently located steps from Wollaston T, this oversized 2 family offers generous living space. Both units offer an Eat in Kitchen with Pantry, Dining Room with Built-in Hutch, and Bay Wall in Livingroom.  2nd floor unit has an additional 3 bedrooms and 2 open areas on 3rd floor.  Replacement windows throughout. New roof (3 years) and porches (4 years). Maintenance free vinyl siding. Off street parking in 2 driveways.",,,0,,,Wollaston,Central,NQHS,,MF,Standish Ave,1820,18-20,http://media.mlspin.com/photo.aspx?mls=72225517
797,72225543,ACT,1595000,,09/08/2017,,,164,,15-17 Bridge St,Manchester,MA,1944,,6,6,4942,228,13196,Julie Gamble  Smith,By The Sea Sotheby's International Realty,(978) 865-1168,"Call List Agent, Accompanied Showings, Appointment Required","Only steps to the inner harbor or village center, this family compound is brimming with details, coffered ceilings & a soothing color palette. The main, sun-filled home offers ample living & entertaining areas, where multiple wood burning fireplaces with ornate surrounds create a cordial ambience. Living areas are extended to the private, sunny deck via French doors during the warmer months. Nearby, a cheerful kitchen with superior-caliber appliances & soapstone counters. Above, the master suite is a delightful haven, anchored by a gas fireplace, gorgeously outfitted closet & dressing area, luxurious bath, & private harbor facing balcony. Two other bedrooms share a Jack & Jill bath & one level up on the 3rd floor is another bedroom suite & adjacent home office, both with exposed beams. Two, 1-bedroom apartments, in a separate building offer steady rental income or used for extended family and/or live-in help. A garden shed & detached 1+ car garage complete this offering.",,,1,,,Memorial,MERMS,MERHS,,MF,Bridge St,1517,15-17,http://media.mlspin.com/photo.aspx?mls=72225543
798,72225786,SLD,299900,305000,09/08/2017,10/27/2017,,4,4,115 Farmland Road,Lowell,MA,1850,Centralville,4,2,1864,88,5000,Robert Roy,Roy Associates,(978) 453-8705,"Call List Office, Call List Agent, Lock Box, Appointment Required, Sign","Well maintained, great owner-occupied property, walking distance to UMA Lowell.Separate electric100 AMP CB and heating units first floor is FHW/gas and second floor is steam/gas.Heated two car detached garage with electric door opener. Large paved driveway paved approximately one year ago. First floor unit has enclosed porch off kitchen. Updated kitchen and baths. Second floor repainted and new flooring, ready for new tenant or owner! Walk up finished attic for study or den. Separate laundry hook ups in basement.",,,2,,,,,,,MF,Farmland Road,115,115,http://media.mlspin.com/photo.aspx?mls=72225786
799,72225827,ACT,435900,,09/08/2017,,,164,,40 Bedford St,Abington,MA,2351,,5,3,3132,168,44848,Mark Angeley,Rosen Realty Inc.,(781) 447-1111,"Call List Agent, Lock Box","Fantastic opportunity to own this great 2 FAMILY with 1 car detached garage with additional storage or work area complete w electricity.                                                      This home is located ON OVER AN ACREA OF LAND!  Main level unit has 2 bedrooms on 1st floor, 2 bedrooms on 2nd floor, living room, dining room and eat in kitchen.  Upper unit has one bedroom, eat in kitchen, living room, and smaller room (possibly 2nd bedroom, office etc.) Washer/dryer hook up located in unit. Some hardwood  Don’t miss this opportunity to have a tenant help pay the mortgage or buy this as an investment.  Lots of frontage originally 2 lots which have been combined: other lot has Elm Street frontage, see Plot plan.",,,1,,,,,,,MF,Bedford St,40,40,http://media.mlspin.com/photo.aspx?mls=72225827
800,72225921,ACT,406100,,09/08/2017,,,148,,34-36 Bellevue Avenue,Brockton,MA,2302,,7,3,2878,118,6621,Christopher Coffey,Century 21 Commonwealth,(508) 528-7777,"Call List Office, Call List Agent, Appointment Required, Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)",Investment property fully occupied. 2 residential Units on 1 Lot. Unit 34 features 2BR 1 BA with approximately 800 SF of living space. All electric heat H/W and cooking. Unit 36 features 2 units. The main unit has 4BR 2 BA central air and both oil and electric heat. Two levels with approximately 2078 SF of living space. There is a basement unit with private entrance and bulkhead egress with 1BR 1BA with electric heat. Upgrades include a new roof on unit 36 in 2014 along with granite front stairs as of 2016. The kitchen in the basement unit was recently completely updated as well. The property has tremendous potential for the investor with vision. Motivated seller...set up an appointment today.,,,2,,,,,,,MF,Bellevue Avenue,3436,34-36,http://media.mlspin.com/photo.aspx?mls=72225921
801,72225971,SLD,459000,447500,09/08/2017,10/31/2017,,23,23,113 W Main St,Marlborough,MA,1752,,6,3,3485,128,4088,Doreen Quintanilla,Keller Williams Realty,(781) 828-4900,Call List Agent,"Wonderful Turn key 3 family investment property available immediately!  All 3 units are currently rented. Major updates include 2012 New Roof , 2013 new gas boilers units 1&2. Beautiful units, featuring gleaming hardwood floors, eat in kitchen with a pantry.Unit 3 rencently renovated. Unit 1&2 are deleaded. Common laundry area in basment. Off street parking, close to shops, major routes. This is a money maker ! Bring your offer today ~  Buyers must be accompanied with the agent. Convenient to highways, close to center. ~~  Thank you for the interest !",,,0,,,,,,,MF,W Main St,113,113,http://media.mlspin.com/photo.aspx?mls=72225971
802,72225994,SLD,499900,520000,09/08/2017,10/30/2017,,21,6,31 Bennett St,Wakefield,MA,1880,,6,2,1973,98,5346,James Joly,Boardwalk Real Estate,(781) 944-7820,Schedule with ShowingTime or call 888-627-2775,"Solid 2 family in same family 89+- years! A short walk to Square, Bus, Junior High, Train, Lake, and common, this 2 family features 4 rooms and porch on first floor, and 6 rooms ,3/4 bedrooms on 2nd and 3rd floors.. 2 separate forced hot water by oil furnaces, 2 separate gas fired hot water heaters, and separate electric. This home features great hardscape wall work out front and it has a very good yard area. Update are needed , but you can move in now and fix up later.",,,0,,,Woodville,Galvin Middle,Wakefield Memor,,MF,Bennett St,31,31,http://media.mlspin.com/photo.aspx?mls=72225994
803,72226051,ACT,159900,,09/07/2017,,,165,,154 Plymouth St,Fitchburg,MA,1420,,5,2,2407,83,4849,Luis Torres,RE/MAX Prof Associates,(508) 834-7322,"Call List Agent, Accompanied Showings","Nice 2 family fully rented, It would be a great Owner occupied or investment property, 11.4 % Cap Ratio, 1st floor offers 3 bedrooms, living room, kitchen, and bathroom. 2 additional finished rooms in the basement. 2nd floor has 2 bedrooms, living room, kitchen, and bath. 1 more room in attic. Lead certificates available.",,,0,,,,,,,MF,Plymouth St,154,154,http://media.mlspin.com/photo.aspx?mls=72226051
804,72226069,ACT,237000,,09/09/2017,,,162,,435 Cottage Street,New Bedford,MA,2740,,9,3,3098,132,3697,Richard W. Hopps II,Kinlin Grover Dartmouth at Padanaram Village,(508) 992-6479,"Accompanied Showings, Appointment Required","Great investment property, fully rented, deleaded and section 8 approved.  Two off street parking spaces and a brand new warrantied roof.  1st and 2nd floor have very large double living rooms, hardwood floors, all units have 3 bedrooms each kitchens are only 8 years old.",,,0,,,,,,,MF,Cottage Street,435,435,http://media.mlspin.com/photo.aspx?mls=72226069
805,72226091,SLD,499900,480000,09/09/2017,10/20/2017,,13,3,11 Home St,Beverly,MA,1915,,6,3,2100,118,2500,Herrick Lutts Realty Partners,Keller Williams Realty,(978) 927-8700,Call List Agent,"All separate systems.  Water, sewer & trash are included in rent. Wonderful area, just minutes to the commuter rail at Beverly Depot and Beverly's downtown restaurants. Well-maintained vinyl sided 3 family home has spacious units with 2 bedrooms each and 4 car parking.  Perfect for  investment .",,,0,,,,,,,MF,Home St,11,11,http://media.mlspin.com/photo.aspx?mls=72226091
806,72226138,SLD,289900,280000,09/09/2017,10/27/2017,,3,1,10 Victor Ave,Worcester,MA,1603,,6,2,2120,126,5000,Nathan Riel,Keller Williams Realty,(508) 877-6500,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","This spacious two family is the perfect opportunity for an owner occupant. The building has been very well maintained and provides extra amenities such as a deck overlooking the back yard, storage shed and a partially finished family room in the basement. Both heating systems have been recently updated and the first floor has a very efficient Buderus system. The exterior has been updated over the years with a recent roof, siding and windows that are in good repair. Both units provide generous living space, three bedrooms and extra storage space. Set up a showing and see all that this building has to offer today.",,,0,,,,,,,MF,Victor Ave,10,10,http://media.mlspin.com/photo.aspx?mls=72226138
